site, alts, refs, total
537012.5.peg.407.site.59, 3, 125, 128
537012.5.peg.407.site.60, 83, 123, 206
537012.5.peg.407.site.61, 3, 125, 128
537012.5.peg.407.site.62, 5, 123, 128
537012.5.peg.407.site.63, 36, 121, 157
537012.5.peg.407.site.64, 6, 126, 132
537012.5.peg.407.site.65, 2, 126, 128
537012.5.peg.407.site.66, 1, 126, 127
537012.5.peg.407.site.67, 5, 126, 131
537012.5.peg.407.site.68, 5, 124, 129
537012.5.peg.407.site.69, 2, 126, 128
537012.5.peg.407.site.70, 3, 126, 129
537012.5.peg.407.site.71, 95, 126, 221
537012.5.peg.407.site.72, 20, 125, 145
537012.5.peg.407.site.73, 4, 125, 129
537012.5.peg.407.site.74, 6, 123, 129
537012.5.peg.407.site.75, 21, 124, 145
537012.5.peg.407.site.76, 2, 122, 124
537012.5.peg.407.site.77, 2, 121, 123
537012.5.peg.407.site.78, 2, 125, 127
537012.5.peg.407.site.79, 6, 123, 129
537012.5.peg.407.site.80, 1, 122, 123
537012.5.peg.407.site.81, 8, 123, 131
537012.5.peg.407.site.82, 45, 122, 167
537012.5.peg.407.site.83, 12, 123, 135
537012.5.peg.407.site.84, 1, 126, 127
537012.5.peg.407.site.85, 6, 125, 131
537012.5.peg.407.site.86, 17, 126, 143
537012.5.peg.407.site.87, 0, 125, 125
537012.5.peg.407.site.88, 1, 126, 127
537012.5.peg.407.site.89, 5, 126, 131
537012.5.peg.407.site.90, 3, 126, 129
537012.5.peg.407.site.91, 10, 124, 134
537012.5.peg.407.site.92, 2, 126, 128
537012.5.peg.407.site.93, 4, 125, 129
537012.5.peg.407.site.94, 7, 125, 132
537012.5.peg.407.site.95, 1, 126, 127
537012.5.peg.407.site.96, 1, 126, 127
537012.5.peg.407.site.97, 10, 125, 135
537012.5.peg.407.site.98, 3, 125, 128
537012.5.peg.407.site.99, 31, 125, 156
537012.5.peg.407.site.100, 29, 126, 155
537012.5.peg.407.site.101, 8, 125, 133
537012.5.peg.407.site.102, 5, 126, 131
537012.5.peg.407.site.103, 13, 124, 137
537012.5.peg.407.site.104, 58, 121, 179
537012.5.peg.407.site.105, 31, 121, 152
537012.5.peg.407.site.106, 1, 125, 126
537012.5.peg.407.site.107, 12, 124, 136
537012.5.peg.407.site.108, 4, 124, 128
537012.5.peg.407.site.109, 10, 126, 136
537012.5.peg.407.site.110, 5, 125, 130
537012.5.peg.407.site.111, 4, 124, 128
537012.5.peg.407.site.112, 3, 124, 127
537012.5.peg.407.site.113, 1, 121, 122
537012.5.peg.407.site.114, 3, 123, 126
537012.5.peg.407.site.115, 1, 121, 122
537012.5.peg.407.site.116, 8, 122, 130
537012.5.peg.406.site.1, 9, 119, 128
537012.5.peg.406.site.2, 1, 120, 121
537012.5.peg.406.site.3, 3, 123, 126
537012.5.peg.406.site.4, 9, 122, 131
537012.5.peg.406.site.5, 1, 124, 125
537012.5.peg.406.site.6, 7, 125, 132
537012.5.peg.406.site.7, 4, 126, 130
537012.5.peg.406.site.8, 7, 125, 132
537012.5.peg.406.site.9, 6, 126, 132
537012.5.peg.406.site.10, 6, 125, 131
537012.5.peg.406.site.11, 6, 126, 132
537012.5.peg.406.site.12, 124, 126, 250
537012.5.peg.406.site.13, 11, 125, 136
537012.5.peg.406.site.14, 11, 125, 136
537012.5.peg.406.site.15, 2, 126, 128
537012.5.peg.406.site.16, 9, 125, 134
537012.5.peg.406.site.17, 3, 126, 129
537012.5.peg.406.site.18, 9, 126, 135
537012.5.peg.406.site.19, 0, 125, 125
537012.5.peg.406.site.20, 4, 124, 128
537012.5.peg.406.site.21, 2, 126, 128
537012.5.peg.406.site.22, 0, 124, 124
537012.5.peg.406.site.23, 6, 126, 132
537012.5.peg.406.site.24, 7, 126, 133
537012.5.peg.406.site.25, 6, 126, 132
537012.5.peg.406.site.26, 57, 125, 182
537012.5.peg.406.site.27, 0, 125, 125
537012.5.peg.406.site.28, 16, 126, 142
537012.5.peg.406.site.29, 0, 125, 125
537012.5.peg.406.site.30, 9, 124, 133
537012.5.peg.406.site.31, 6, 121, 127
537012.5.peg.406.site.32, 10, 125, 135
537012.5.peg.406.site.33, 4, 123, 127
537012.5.peg.406.site.34, 3, 125, 128
537012.5.peg.406.site.35, 5, 125, 130
537012.5.peg.406.site.36, 9, 123, 132
537012.5.peg.406.site.37, 4, 124, 128
537012.5.peg.406.site.38, 1, 125, 126
537012.5.peg.406.site.39, 95, 124, 219
537012.5.peg.406.site.40, 6, 125, 131
537012.5.peg.406.site.41, 2, 125, 127
537012.5.peg.406.site.42, 22, 125, 147
537012.5.peg.406.site.43, 6, 126, 132
537012.5.peg.406.site.44, 3, 124, 127
537012.5.peg.406.site.45, 2, 124, 126
537012.5.peg.406.site.46, 5, 124, 129
537012.5.peg.406.site.47, 10, 122, 132
537012.5.peg.406.site.48, 0, 125, 125
537012.5.peg.406.site.49, 12, 125, 137
537012.5.peg.406.site.50, 2, 125, 127
537012.5.peg.406.site.51, 0, 126, 126
537012.5.peg.406.site.52, 2, 126, 128
537012.5.peg.406.site.53, 11, 125, 136
537012.5.peg.406.site.54, 8, 126, 134
537012.5.peg.406.site.55, 2, 126, 128
537012.5.peg.406.site.56, 1, 126, 127
537012.5.peg.406.site.57, 1, 126, 127
537012.5.peg.406.site.58, 0, 125, 125
537012.5.peg.406.site.59, 5, 125, 130
537012.5.peg.406.site.60, 1, 125, 126
537012.5.peg.406.site.61, 9, 126, 135
537012.5.peg.406.site.62, 2, 126, 128
537012.5.peg.406.site.63, 5, 125, 130
537012.5.peg.406.site.64, 1, 126, 127
537012.5.peg.406.site.65, 16, 125, 141
537012.5.peg.406.site.66, 5, 125, 130
537012.5.peg.406.site.67, 8, 125, 133
537012.5.peg.406.site.68, 6, 126, 132
537012.5.peg.406.site.69, 0, 125, 125
537012.5.peg.406.site.70, 3, 125, 128
537012.5.peg.406.site.71, 1, 125, 126
537012.5.peg.406.site.72, 47, 125, 172
537012.5.peg.406.site.73, 1, 126, 127
537012.5.peg.406.site.74, 4, 125, 129
537012.5.peg.406.site.75, 2, 125, 127
537012.5.peg.406.site.76, 2, 125, 127
537012.5.peg.406.site.77, 0, 124, 124
537012.5.peg.406.site.78, 4, 123, 127
537012.5.peg.406.site.79, 1, 124, 125
537012.5.peg.406.site.80, 2, 122, 124
537012.5.peg.406.site.81, 1, 120, 121
537012.5.peg.406.site.82, 8, 122, 130
537012.5.peg.406.site.83, 22, 126, 148
537012.5.peg.406.site.84, 9, 126, 135
537012.5.peg.406.site.85, 6, 126, 132
537012.5.peg.406.site.86, 23, 122, 145
537012.5.peg.406.site.87, 25, 120, 145
537012.5.peg.406.site.88, 0, 120, 120
537012.5.peg.406.site.89, 2, 117, 119
537012.5.peg.406.site.90, 1, 116, 117
537012.5.peg.405.site.1, 3, 130, 133
537012.5.peg.405.site.2, 5, 130, 135
537012.5.peg.405.site.3, 56, 129, 185
537012.5.peg.405.site.4, 3, 130, 133
537012.5.peg.405.site.5, 3, 130, 133
537012.5.peg.405.site.6, 3, 130, 133
537012.5.peg.405.site.7, 7, 130, 137
537012.5.peg.405.site.8, 7, 122, 129
537012.5.peg.405.site.9, 21, 120, 141
537012.5.peg.405.site.10, 1, 121, 122
537012.5.peg.405.site.11, 5, 124, 129
537012.5.peg.405.site.12, 10, 126, 136
537012.5.peg.405.site.13, 16, 128, 144
537012.5.peg.3261.site.1, 1, 125, 126
537012.5.peg.3261.site.2, 21, 125, 146
537012.5.peg.3261.site.3, 0, 131, 131
537012.5.peg.3261.site.4, 5, 131, 136
537012.5.peg.3261.site.5, 0, 132, 132
537012.5.peg.3261.site.6, 1, 92, 93
537012.5.peg.3261.site.7, 63, 85, 148
537012.5.peg.3261.site.8, 5, 89, 94
537012.5.peg.3261.site.9, 1, 88, 89
537012.5.peg.3261.site.10, 3, 86, 89
537012.5.peg.3261.site.11, 1, 88, 89
537012.5.peg.3261.site.12, 1, 86, 87
537012.5.peg.3261.site.13, 2, 87, 89
537012.5.peg.3261.site.14, 3, 81, 84
537012.5.peg.3261.site.15, 1, 77, 78
537012.5.peg.3261.site.16, 2, 78, 80
537012.5.peg.3261.site.17, 1, 79, 80
537012.5.peg.3261.site.18, 12, 78, 90
537012.5.peg.3261.site.19, 3, 76, 79
537012.5.peg.3261.site.20, 3, 77, 80
537012.5.peg.3261.site.21, 6, 77, 83
537012.5.peg.3261.site.22, 0, 77, 77
537012.5.peg.3261.site.23, 2, 77, 79
537012.5.peg.3261.site.24, 15, 78, 93
537012.5.peg.3261.site.25, 2, 79, 81
537012.5.peg.3261.site.26, 1, 79, 80
537012.5.peg.3261.site.27, 30, 94, 124
537012.5.peg.3261.site.28, 1, 96, 97
537012.5.peg.3261.site.29, 1, 96, 97
537012.5.peg.3261.site.30, 6, 93, 99
537012.5.peg.3261.site.31, 5, 91, 96
537012.5.peg.3261.site.32, 3, 87, 90
537012.5.peg.3261.site.33, 3, 88, 91
537012.5.peg.3261.site.34, 19, 76, 95
537012.5.peg.3261.site.35, 2, 77, 79
537012.5.peg.3261.site.36, 17, 76, 93
537012.5.peg.3261.site.37, 66, 76, 142
537012.5.peg.3261.site.38, 5, 77, 82
537012.5.peg.3261.site.39, 45, 77, 122
537012.5.peg.3261.site.40, 2, 80, 82
537012.5.peg.3261.site.41, 1, 81, 82
537012.5.peg.3261.site.42, 5, 81, 86
537012.5.peg.3261.site.43, 32, 77, 109
537012.5.peg.3261.site.44, 4, 79, 83
537012.5.peg.3261.site.45, 3, 76, 79
537012.5.peg.3261.site.46, 40, 75, 115
537012.5.peg.3261.site.47, 64, 76, 140
537012.5.peg.3261.site.48, 32, 76, 108
537012.5.peg.3261.site.49, 74, 77, 151
537012.5.peg.3261.site.50, 66, 76, 142
537012.5.peg.3261.site.51, 5, 77, 82
537012.5.peg.3261.site.52, 10, 77, 87
537012.5.peg.3261.site.53, 13, 75, 88
537012.5.peg.3261.site.54, 49, 74, 123
537012.5.peg.3261.site.55, 2, 75, 77
537012.5.peg.3261.site.56, 23, 82, 105
537012.5.peg.3261.site.57, 5, 96, 101
537012.5.peg.3261.site.58, 75, 95, 170
537012.5.peg.3261.site.59, 0, 95, 95
537012.5.peg.3261.site.60, 0, 83, 83
537012.5.peg.3261.site.61, 77, 82, 159
537012.5.peg.3261.site.62, 35, 82, 117
537012.5.peg.3261.site.63, 3, 82, 85
537012.5.peg.3261.site.64, 9, 91, 100
537012.5.peg.3261.site.65, 3, 86, 89
537012.5.peg.3261.site.66, 12, 86, 98
537012.5.peg.3261.site.67, 58, 84, 142
537012.5.peg.3261.site.68, 19, 85, 104
537012.5.peg.3261.site.69, 1, 83, 84
537012.5.peg.3261.site.70, 0, 82, 82
537012.5.peg.3261.site.71, 3, 84, 87
537012.5.peg.3261.site.72, 0, 84, 84
537012.5.peg.3261.site.73, 27, 80, 107
537012.5.peg.3261.site.74, 19, 84, 103
537012.5.peg.3261.site.75, 1, 87, 88
537012.5.peg.3261.site.76, 32, 84, 116
537012.5.peg.3261.site.77, 3, 87, 90
537012.5.peg.3261.site.78, 0, 88, 88
537012.5.peg.3261.site.79, 3, 84, 87
537012.5.peg.3261.site.80, 3, 90, 93
537012.5.peg.3261.site.81, 4, 90, 94
537012.5.peg.3261.site.82, 2, 92, 94
537012.5.peg.3261.site.83, 3, 89, 92
537012.5.peg.3261.site.84, 0, 88, 88
537012.5.peg.3261.site.85, 0, 83, 83
537012.5.peg.3261.site.86, 65, 82, 147
537012.5.peg.3261.site.87, 1, 83, 84
537012.5.peg.3261.site.88, 9, 81, 90
537012.5.peg.3261.site.89, 2, 81, 83
537012.5.peg.3261.site.90, 1, 81, 82
537012.5.peg.3261.site.91, 9, 78, 87
537012.5.peg.3261.site.92, 1, 78, 79
537012.5.peg.3261.site.93, 3, 78, 81
537012.5.peg.3261.site.94, 32, 77, 109
537012.5.peg.3261.site.95, 1, 79, 80
537012.5.peg.3261.site.96, 0, 79, 79
537012.5.peg.3261.site.97, 0, 76, 76
537012.5.peg.3261.site.98, 27, 75, 102
537012.5.peg.3261.site.99, 25, 76, 101
537012.5.peg.3261.site.100, 1, 77, 78
537012.5.peg.3261.site.101, 35, 76, 111
537012.5.peg.3261.site.102, 12, 77, 89
537012.5.peg.3261.site.103, 6, 77, 83
537012.5.peg.3261.site.104, 2, 77, 79
537012.5.peg.3261.site.105, 1, 78, 79
537012.5.peg.3261.site.106, 31, 77, 108
537012.5.peg.3261.site.107, 1, 78, 79
537012.5.peg.3261.site.108, 3, 77, 80
537012.5.peg.3261.site.109, 3, 77, 80
537012.5.peg.3261.site.110, 0, 77, 77
537012.5.peg.3261.site.111, 64, 75, 139
537012.5.peg.3261.site.112, 1, 73, 74
537012.5.peg.3261.site.113, 5, 74, 79
537012.5.peg.3261.site.114, 55, 76, 131
537012.5.peg.3261.site.115, 5, 82, 87
537012.5.peg.3261.site.116, 5, 82, 87
537012.5.peg.3261.site.117, 2, 84, 86
537012.5.peg.3261.site.118, 2, 84, 86
537012.5.peg.3261.site.119, 7, 85, 92
537012.5.peg.3261.site.120, 3, 84, 87
537012.5.peg.3261.site.121, 5, 84, 89
537012.5.peg.3261.site.122, 7, 77, 84
537012.5.peg.3261.site.123, 5, 78, 83
537012.5.peg.1451.site.1, 15, 117, 132
537012.5.peg.1451.site.2, 10, 119, 129
537012.5.peg.1451.site.3, 40, 124, 164
537012.5.peg.1451.site.4, 15, 125, 140
537012.5.peg.1451.site.5, 4, 130, 134
537012.5.peg.1451.site.6, 17, 133, 150
537012.5.peg.1451.site.7, 17, 133, 150
537012.5.peg.1451.site.8, 23, 132, 155
537012.5.peg.1451.site.9, 17, 133, 150
537012.5.peg.1451.site.10, 7, 132, 139
537012.5.peg.1451.site.11, 18, 134, 152
537012.5.peg.1451.site.12, 1, 134, 135
537012.5.peg.1451.site.13, 2, 128, 130
537012.5.peg.1451.site.14, 2, 121, 123
537012.5.peg.1451.site.15, 14, 118, 132
537012.5.peg.1451.site.16, 27, 116, 143
537012.5.peg.1451.site.17, 66, 115, 181
537012.5.peg.1451.site.18, 4, 119, 123
537012.5.peg.1451.site.19, 8, 120, 128
537012.5.peg.1451.site.20, 6, 118, 124
537012.5.peg.1451.site.21, 6, 116, 122
537012.5.peg.1451.site.22, 2, 119, 121
537012.5.peg.1451.site.23, 2, 131, 133
537012.5.peg.1451.site.24, 1, 133, 134
537012.5.peg.1451.site.25, 3, 134, 137
537012.5.peg.1451.site.26, 0, 134, 134
537012.5.peg.1451.site.27, 9, 132, 141
537012.5.peg.1451.site.28, 18, 134, 152
537012.5.peg.1451.site.29, 7, 134, 141
537012.5.peg.1451.site.30, 1, 134, 135
537012.5.peg.1451.site.31, 18, 134, 152
537012.5.peg.1451.site.32, 1, 134, 135
537012.5.peg.1451.site.33, 3, 130, 133
537012.5.peg.1451.site.34, 4, 127, 131
537012.5.peg.1451.site.35, 31, 126, 157
537012.5.peg.1451.site.36, 21, 127, 148
537012.5.peg.1451.site.37, 4, 132, 136
537012.5.peg.1451.site.38, 1, 134, 135
537012.5.peg.1451.site.39, 2, 134, 136
537012.5.peg.1451.site.40, 40, 133, 173
537012.5.peg.1451.site.41, 1, 134, 135
537012.5.peg.1451.site.42, 40, 132, 172
537012.5.peg.1451.site.43, 114, 130, 244
537012.5.peg.1451.site.44, 8, 117, 125
537012.5.peg.1451.site.45, 1, 115, 116
537012.5.peg.1451.site.46, 12, 119, 131
537012.5.peg.1451.site.47, 15, 117, 132
537012.5.peg.1451.site.48, 72, 116, 188
537012.5.peg.1451.site.49, 17, 114, 131
537012.5.peg.1451.site.50, 1, 116, 117
537012.5.peg.1451.site.51, 3, 116, 119
537012.5.peg.1451.site.52, 14, 119, 133
537012.5.peg.1451.site.53, 3, 127, 130
537012.5.peg.1451.site.54, 1, 129, 130
537012.5.peg.1451.site.55, 4, 120, 124
537012.5.peg.1451.site.56, 2, 117, 119
537012.5.peg.1451.site.57, 12, 134, 146
537012.5.peg.1451.site.58, 112, 134, 246
537012.5.peg.1451.site.59, 24, 133, 157
537012.5.peg.1451.site.60, 24, 132, 156
537012.5.peg.1451.site.61, 1, 134, 135
537012.5.peg.3904.site.1, 8, 127, 135
537012.5.peg.3904.site.2, 3, 130, 133
537012.5.peg.3904.site.3, 0, 128, 128
537012.5.peg.3904.site.4, 1, 129, 130
537012.5.peg.3904.site.5, 3, 129, 132
537012.5.peg.3904.site.6, 17, 128, 145
537012.5.peg.4400.site.1, 53, 128, 181
537012.5.peg.4400.site.2, 1, 130, 131
537012.5.peg.4400.site.3, 17, 127, 144
537012.5.peg.4400.site.4, 0, 128, 128
537012.5.peg.4400.site.5, 18, 126, 144
537012.5.peg.4400.site.6, 15, 124, 139
537012.5.peg.4400.site.7, 3, 129, 132
537012.5.peg.4400.site.8, 1, 129, 130
537012.5.peg.4400.site.9, 0, 127, 127
537012.5.peg.4400.site.10, 1, 128, 129
537012.5.peg.4400.site.11, 0, 129, 129
537012.5.peg.4400.site.12, 18, 129, 147
537012.5.peg.4400.site.13, 11, 129, 140
537012.5.peg.4400.site.14, 1, 130, 131
537012.5.peg.4400.site.15, 1, 129, 130
537012.5.peg.4400.site.16, 0, 130, 130
537012.5.peg.4400.site.17, 18, 129, 147
537012.5.peg.4400.site.18, 0, 129, 129
537012.5.peg.4400.site.19, 18, 129, 147
537012.5.peg.4400.site.20, 1, 130, 131
537012.5.peg.4400.site.21, 17, 129, 146
537012.5.peg.4400.site.22, 1, 129, 130
537012.5.peg.4400.site.23, 14, 128, 142
537012.5.peg.4400.site.24, 16, 128, 144
537012.5.peg.4400.site.25, 1, 128, 129
537012.5.peg.4400.site.26, 18, 129, 147
537012.5.peg.4400.site.27, 17, 129, 146
537012.5.peg.4400.site.28, 96, 129, 225
537012.5.peg.4400.site.29, 4, 128, 132
537012.5.peg.4400.site.30, 0, 126, 126
537012.5.peg.4400.site.31, 1, 130, 131
537012.5.peg.4400.site.32, 30, 129, 159
537012.5.peg.4400.site.33, 4, 130, 134
537012.5.peg.4400.site.34, 18, 130, 148
537012.5.peg.4400.site.35, 12, 128, 140
537012.5.peg.4400.site.36, 18, 130, 148
537012.5.peg.4400.site.37, 16, 130, 146
537012.5.peg.4400.site.38, 3, 130, 133
537012.5.peg.4400.site.39, 45, 130, 175
537012.5.peg.4400.site.40, 2, 130, 132
537012.5.peg.4400.site.41, 0, 129, 129
537012.5.peg.4400.site.42, 13, 129, 142
537012.5.peg.4400.site.43, 13, 129, 142
537012.5.peg.4400.site.44, 0, 129, 129
537012.5.peg.4400.site.45, 8, 128, 136
537012.5.peg.4400.site.46, 2, 131, 133
537012.5.peg.4400.site.47, 2, 119, 121
537012.5.peg.4400.site.48, 1, 118, 119
537012.5.peg.4400.site.49, 0, 116, 116
537012.5.peg.4400.site.50, 2, 109, 111
537012.5.peg.4400.site.51, 4, 108, 112
537012.5.peg.4400.site.52, 18, 84, 102
537012.5.peg.4400.site.53, 3, 76, 79
537012.5.peg.4400.site.54, 72, 78, 150
537012.5.peg.4400.site.55, 1, 78, 79
537012.5.peg.4400.site.56, 21, 77, 98
537012.5.peg.4400.site.57, 50, 78, 128
537012.5.peg.4400.site.58, 44, 75, 119
537012.5.peg.4400.site.59, 8, 76, 84
537012.5.peg.4400.site.60, 1, 77, 78
537012.5.peg.4400.site.61, 1, 77, 78
537012.5.peg.4400.site.62, 1, 77, 78
537012.5.peg.4400.site.63, 8, 76, 84
537012.5.peg.4400.site.64, 0, 76, 76
537012.5.peg.4400.site.65, 2, 77, 79
537012.5.peg.4400.site.66, 2, 69, 71
537012.5.peg.4400.site.67, 3, 70, 73
537012.5.peg.4400.site.68, 51, 68, 119
537012.5.peg.1459.site.1, 14, 129, 143
537012.5.peg.1459.site.2, 0, 129, 129
537012.5.peg.1459.site.3, 6, 130, 136
537012.5.peg.1459.site.4, 1, 129, 130
537012.5.peg.1459.site.5, 14, 129, 143
537012.5.peg.1459.site.6, 85, 129, 214
537012.5.peg.1459.site.7, 39, 131, 170
537012.5.peg.1459.site.8, 2, 131, 133
537012.5.peg.1459.site.9, 17, 133, 150
537012.5.peg.1459.site.10, 7, 133, 140
537012.5.peg.1459.site.11, 0, 132, 132
537012.5.peg.1459.site.12, 1, 129, 130
537012.5.peg.1459.site.13, 0, 130, 130
537012.5.peg.1459.site.14, 6, 129, 135
537012.5.peg.1459.site.15, 10, 131, 141
537012.5.peg.1459.site.16, 3, 131, 134
537012.5.peg.1459.site.17, 3, 132, 135
537012.5.peg.1459.site.18, 18, 132, 150
537012.5.peg.1459.site.19, 6, 133, 139
537012.5.peg.1459.site.20, 13, 134, 147
537012.5.peg.1459.site.21, 1, 134, 135
537012.5.peg.1459.site.22, 2, 134, 136
537012.5.peg.1459.site.23, 11, 133, 144
537012.5.peg.1459.site.24, 2, 131, 133
537012.5.peg.1459.site.25, 3, 132, 135
537012.5.peg.1459.site.26, 1, 130, 131
537012.5.peg.1459.site.27, 1, 130, 131
537012.5.peg.1459.site.28, 91, 128, 219
537012.5.peg.1459.site.29, 43, 131, 174
537012.5.peg.1459.site.30, 3, 132, 135
537012.5.peg.1459.site.31, 1, 132, 133
537012.5.peg.1459.site.32, 1, 133, 134
537012.5.peg.1459.site.33, 2, 131, 133
537012.5.peg.1459.site.34, 0, 129, 129
537012.5.peg.1459.site.35, 2, 130, 132
537012.5.peg.1459.site.36, 107, 130, 237
537012.5.peg.1459.site.37, 3, 130, 133
537012.5.peg.1459.site.38, 129, 130, 259
537012.5.peg.1459.site.39, 3, 133, 136
537012.5.peg.1459.site.40, 1, 133, 134
537012.5.peg.1459.site.41, 2, 132, 134
537012.5.peg.1459.site.42, 0, 130, 130
537012.5.peg.1459.site.43, 1, 130, 131
537012.5.peg.1459.site.44, 9, 130, 139
537012.5.peg.1459.site.45, 1, 131, 132
537012.5.peg.1459.site.46, 2, 131, 133
537012.5.peg.1459.site.47, 1, 132, 133
537012.5.peg.1459.site.48, 2, 132, 134
537012.5.peg.1459.site.49, 73, 133, 206
537012.5.peg.1459.site.50, 72, 133, 205
537012.5.peg.1459.site.51, 0, 129, 129
537012.5.peg.1459.site.52, 0, 129, 129
537012.5.peg.1459.site.53, 17, 130, 147
537012.5.peg.1459.site.54, 1, 130, 131
537012.5.peg.1459.site.55, 0, 130, 130
537012.5.peg.1459.site.56, 7, 130, 137
537012.5.peg.1459.site.57, 14, 130, 144
537012.5.peg.1459.site.58, 1, 130, 131
537012.5.peg.1459.site.59, 33, 130, 163
537012.5.peg.1459.site.60, 1, 131, 132
537012.5.peg.1459.site.61, 2, 134, 136
537012.5.peg.1459.site.62, 13, 134, 147
537012.5.peg.2129.site.1, 7, 134, 141
537012.5.peg.2129.site.2, 4, 132, 136
537012.5.peg.2129.site.3, 2, 134, 136
537012.5.peg.2129.site.4, 1, 134, 135
537012.5.peg.2129.site.5, 6, 134, 140
537012.5.peg.2129.site.6, 5, 133, 138
537012.5.peg.2129.site.7, 5, 134, 139
537012.5.peg.2129.site.8, 5, 132, 137
537012.5.peg.2129.site.9, 5, 134, 139
537012.5.peg.2129.site.10, 4, 132, 136
537012.5.peg.2129.site.11, 5, 132, 137
537012.5.peg.2129.site.12, 6, 133, 139
537012.5.peg.2129.site.13, 5, 132, 137
537012.5.peg.2129.site.14, 4, 132, 136
537012.5.peg.2129.site.15, 11, 132, 143
537012.5.peg.2128.site.1, 0, 134, 134
537012.5.peg.2128.site.2, 3, 134, 137
537012.5.peg.2128.site.3, 3, 133, 136
537012.5.peg.2128.site.4, 3, 134, 137
537012.5.peg.2128.site.5, 1, 134, 135
537012.5.peg.2128.site.6, 10, 133, 143
537012.5.peg.2128.site.7, 1, 134, 135
537012.5.peg.2128.site.8, 3, 133, 136
537012.5.peg.2128.site.9, 10, 132, 142
537012.5.peg.2128.site.10, 2, 134, 136
537012.5.peg.2128.site.11, 114, 134, 248
537012.5.peg.2128.site.12, 2, 132, 134
537012.5.peg.2128.site.13, 5, 134, 139
537012.5.peg.2128.site.14, 1, 134, 135
537012.5.peg.2128.site.15, 3, 134, 137
537012.5.peg.2128.site.16, 1, 134, 135
537012.5.peg.2128.site.17, 1, 134, 135
537012.5.peg.2128.site.18, 133, 134, 267
537012.5.peg.2128.site.19, 2, 133, 135
537012.5.peg.2128.site.20, 1, 134, 135
537012.5.peg.2128.site.21, 1, 134, 135
537012.5.peg.2128.site.22, 1, 134, 135
537012.5.peg.2128.site.23, 7, 133, 140
537012.5.peg.2128.site.24, 1, 134, 135
537012.5.peg.2128.site.25, 1, 134, 135
537012.5.peg.2128.site.26, 2, 134, 136
537012.5.peg.2128.site.27, 2, 134, 136
537012.5.peg.2128.site.28, 6, 134, 140
537012.5.peg.2128.site.29, 1, 134, 135
537012.5.peg.2128.site.30, 5, 132, 137
537012.5.peg.2128.site.31, 133, 134, 267
537012.5.peg.2128.site.32, 73, 134, 207
537012.5.peg.2128.site.33, 1, 132, 133
537012.5.peg.2128.site.34, 26, 134, 160
537012.5.peg.2128.site.35, 26, 134, 160
537012.5.peg.2128.site.36, 3, 134, 137
537012.5.peg.2128.site.37, 1, 133, 134
537012.5.peg.2128.site.38, 40, 134, 174
537012.5.peg.2128.site.39, 51, 133, 184
537012.5.peg.2128.site.40, 3, 134, 137
537012.5.peg.2128.site.41, 7, 134, 141
537012.5.peg.2128.site.42, 0, 133, 133
537012.5.peg.2128.site.43, 3, 132, 135
537012.5.peg.2128.site.44, 20, 133, 153
537012.5.peg.2128.site.45, 1, 133, 134
537012.5.peg.2128.site.46, 1, 131, 132
537012.5.peg.2128.site.47, 36, 134, 170
537012.5.peg.2659.site.1, 1, 122, 123
537012.5.peg.2659.site.2, 1, 122, 123
537012.5.peg.2659.site.3, 1, 114, 115
537012.5.peg.2659.site.4, 19, 113, 132
537012.5.peg.2658.site.1, 2, 131, 133
537012.5.peg.2658.site.2, 8, 132, 140
537012.5.peg.2658.site.3, 73, 132, 205
537012.5.peg.2658.site.4, 4, 131, 135
537012.5.peg.2658.site.5, 1, 130, 131
537012.5.peg.2658.site.6, 2, 130, 132
537012.5.peg.2658.site.7, 63, 123, 186
537012.5.peg.2658.site.8, 0, 122, 122
537012.5.peg.2658.site.9, 0, 122, 122
537012.5.peg.2658.site.10, 100, 121, 221
537012.5.peg.2658.site.11, 0, 120, 120
537012.5.peg.2658.site.12, 15, 122, 137
537012.5.peg.2658.site.13, 2, 123, 125
537012.5.peg.2658.site.14, 1, 122, 123
