site, alts, refs, total
1121098.7.peg.3720.site.44, 12, 126, 138
1121098.7.peg.3720.site.45, 1, 126, 127
1121098.7.peg.3720.site.46, 0, 126, 126
1121098.7.peg.3720.site.47, 0, 126, 126
1121098.7.peg.3720.site.48, 0, 125, 125
1121098.7.peg.3720.site.49, 62, 126, 188
1121098.7.peg.1558.site.1, 8, 126, 134
1121098.7.peg.1558.site.2, 6, 126, 132
1121098.7.peg.1558.site.3, 4, 126, 130
1121098.7.peg.1558.site.4, 2, 126, 128
1121098.7.peg.1558.site.5, 21, 126, 147
1121098.7.peg.1558.site.6, 17, 125, 142
1121098.7.peg.1558.site.7, 0, 126, 126
1121098.7.peg.1558.site.8, 110, 126, 236
1121098.7.peg.1558.site.9, 0, 126, 126
1121098.7.peg.1558.site.10, 94, 126, 220
1121098.7.peg.1558.site.11, 0, 126, 126
1121098.7.peg.1558.site.12, 0, 126, 126
1121098.7.peg.1559.site.1, 72, 125, 197
1121098.7.peg.1559.site.2, 30, 125, 155
1121098.7.peg.1559.site.3, 1, 126, 127
1121098.7.peg.1559.site.4, 4, 126, 130
1121098.7.peg.1559.site.5, 0, 126, 126
1121098.7.peg.1559.site.6, 38, 125, 163
1121098.7.peg.1559.site.7, 0, 126, 126
1121098.7.peg.1559.site.8, 7, 126, 133
1121098.7.peg.1559.site.9, 0, 126, 126
1121098.7.peg.1559.site.10, 0, 125, 125
1121098.7.peg.1559.site.11, 4, 126, 130
1121098.7.peg.1559.site.12, 15, 126, 141
1121098.7.peg.3727.site.1, 63, 124, 187
1121098.7.peg.3727.site.2, 6, 124, 130
1121098.7.peg.3727.site.3, 2, 126, 128
1121098.7.peg.3727.site.4, 0, 125, 125
1121098.7.peg.3727.site.5, 1, 125, 126
1121098.7.peg.3727.site.6, 12, 125, 137
1121098.7.peg.3726.site.1, 73, 124, 197
1121098.7.peg.3726.site.2, 0, 124, 124
1121098.7.peg.3726.site.3, 2, 126, 128
1121098.7.peg.4322.site.1, 78, 126, 204
1121098.7.peg.4322.site.2, 60, 125, 185
1121098.7.peg.4322.site.3, 15, 125, 140
1121098.7.peg.4322.site.4, 112, 126, 238
1121098.7.peg.4322.site.5, 0, 126, 126
1121098.7.peg.4322.site.6, 110, 126, 236
1121098.7.peg.4322.site.7, 53, 125, 178
1121098.7.peg.4322.site.8, 60, 126, 186
1121098.7.peg.4322.site.9, 52, 126, 178
1121098.7.peg.3960.site.1, 54, 126, 180
1121098.7.peg.3960.site.2, 4, 126, 130
1121098.7.peg.3960.site.3, 4, 126, 130
1121098.7.peg.3960.site.4, 4, 126, 130
1121098.7.peg.3960.site.5, 122, 126, 248
1121098.7.peg.3960.site.6, 23, 126, 149
1121098.7.peg.3960.site.7, 0, 126, 126
1121098.7.peg.3960.site.8, 2, 126, 128
1121098.7.peg.3960.site.9, 1, 126, 127
1121098.7.peg.3960.site.10, 26, 126, 152
1121098.7.peg.3960.site.11, 6, 126, 132
1121098.7.peg.3960.site.12, 6, 126, 132
1121098.7.peg.3960.site.13, 0, 126, 126
1121098.7.peg.3960.site.14, 0, 126, 126
1121098.7.peg.3960.site.15, 0, 125, 125
1121098.7.peg.3960.site.16, 60, 124, 184
1121098.7.peg.2929.site.1, 7, 125, 132
1121098.7.peg.2929.site.2, 0, 126, 126
1121098.7.peg.2929.site.3, 1, 126, 127
1121098.7.peg.2929.site.4, 95, 126, 221
1121098.7.peg.2929.site.5, 12, 126, 138
1121098.7.peg.2929.site.6, 0, 125, 125
1121098.7.peg.3894.site.1, 60, 84, 144
1121098.7.peg.2924.site.1, 2, 126, 128
1121098.7.peg.2924.site.2, 0, 126, 126
1121098.7.peg.2924.site.3, 17, 125, 142
1121098.7.peg.2924.site.4, 0, 126, 126
1121098.7.peg.2924.site.5, 0, 125, 125
1121098.7.peg.2924.site.6, 0, 126, 126
1121098.7.peg.2924.site.7, 10, 126, 136
1121098.7.peg.2924.site.8, 57, 125, 182
1121098.7.peg.2924.site.9, 3, 126, 129
1121098.7.peg.2924.site.10, 3, 126, 129
1121098.7.peg.2924.site.11, 0, 125, 125
1121098.7.peg.2924.site.12, 60, 126, 186
1121098.7.peg.2924.site.13, 3, 126, 129
1121098.7.peg.2924.site.14, 11, 126, 137
1121098.7.peg.2924.site.15, 97, 126, 223
1121098.7.peg.2924.site.16, 2, 126, 128
1121098.7.peg.2924.site.17, 53, 126, 179
1121098.7.peg.2924.site.18, 2, 125, 127
1121098.7.peg.2924.site.19, 0, 126, 126
1121098.7.peg.2924.site.20, 11, 126, 137
1121098.7.peg.2924.site.21, 0, 126, 126
1121098.7.peg.2924.site.22, 16, 125, 141
1121098.7.peg.2924.site.23, 106, 126, 232
1121098.7.peg.2924.site.24, 52, 126, 178
1121098.7.peg.2926.site.1, 61, 125, 186
1121098.7.peg.2926.site.2, 10, 126, 136
1121098.7.peg.2926.site.3, 29, 126, 155
1121098.7.peg.2926.site.4, 1, 126, 127
1121098.7.peg.2926.site.5, 12, 126, 138
1121098.7.peg.2926.site.6, 0, 126, 126
1121098.7.peg.2926.site.7, 31, 126, 157
1121098.7.peg.2926.site.8, 7, 126, 133
1121098.7.peg.2926.site.9, 4, 126, 130
1121098.7.peg.2927.site.1, 1, 126, 127
1121098.7.peg.2927.site.2, 122, 126, 248
1121098.7.peg.2927.site.3, 0, 126, 126
1121098.7.peg.2927.site.4, 105, 126, 231
1121098.7.peg.2927.site.5, 14, 126, 140
1121098.7.peg.2927.site.6, 98, 126, 224
1121098.7.peg.2927.site.7, 0, 126, 126
1121098.7.peg.2927.site.8, 2, 126, 128
1121098.7.peg.2927.site.9, 17, 126, 143
1121098.7.peg.2927.site.10, 0, 126, 126
1121098.7.peg.2927.site.11, 52, 126, 178
1121098.7.peg.2927.site.12, 0, 125, 125
1121098.7.peg.2927.site.13, 7, 125, 132
1121098.7.peg.2927.site.14, 2, 126, 128
1121098.7.peg.2927.site.15, 0, 126, 126
1121098.7.peg.2920.site.1, 0, 126, 126
1121098.7.peg.2920.site.2, 112, 125, 237
1121098.7.peg.2920.site.3, 65, 126, 191
1121098.7.peg.2920.site.4, 64, 126, 190
1121098.7.peg.2920.site.5, 32, 125, 157
1121098.7.peg.2920.site.6, 0, 125, 125
1121098.7.peg.2920.site.7, 62, 125, 187
1121098.7.peg.2920.site.8, 62, 126, 188
1121098.7.peg.2920.site.9, 0, 125, 125
1121098.7.peg.2920.site.10, 4, 125, 129
1121098.7.peg.2920.site.11, 3, 125, 128
1121098.7.peg.2920.site.12, 16, 125, 141
1121098.7.peg.2920.site.13, 0, 126, 126
1121098.7.peg.2920.site.14, 0, 126, 126
1121098.7.peg.2921.site.1, 1, 125, 126
1121098.7.peg.2921.site.2, 65, 126, 191
1121098.7.peg.2921.site.3, 4, 126, 130
1121098.7.peg.2921.site.4, 15, 126, 141
1121098.7.peg.2921.site.5, 79, 124, 203
1121098.7.peg.2921.site.6, 64, 125, 189
1121098.7.peg.2922.site.1, 0, 124, 124
1121098.7.peg.2922.site.2, 122, 126, 248
1121098.7.peg.2922.site.3, 4, 126, 130
1121098.7.peg.2922.site.4, 1, 126, 127
1121098.7.peg.2922.site.5, 2, 126, 128
1121098.7.peg.2922.site.6, 12, 125, 137
1121098.7.peg.2922.site.7, 0, 126, 126
1121098.7.peg.2922.site.8, 63, 126, 189
1121098.7.peg.2922.site.9, 58, 126, 184
1121098.7.peg.2922.site.10, 5, 126, 131
1121098.7.peg.2922.site.11, 0, 126, 126
1121098.7.peg.2922.site.12, 0, 126, 126
1121098.7.peg.2922.site.13, 0, 126, 126
1121098.7.peg.2922.site.14, 0, 126, 126
1121098.7.peg.2922.site.15, 4, 126, 130
1121098.7.peg.2922.site.16, 1, 126, 127
1121098.7.peg.2922.site.17, 0, 126, 126
1121098.7.peg.2922.site.18, 12, 126, 138
1121098.7.peg.2922.site.19, 12, 125, 137
1121098.7.peg.2922.site.20, 3, 126, 129
1121098.7.peg.2922.site.21, 0, 126, 126
1121098.7.peg.2923.site.1, 1, 126, 127
1121098.7.peg.2923.site.2, 20, 125, 145
1121098.7.peg.2923.site.3, 1, 126, 127
1121098.7.peg.2923.site.4, 3, 126, 129
1121098.7.peg.2923.site.5, 0, 126, 126
1121098.7.peg.2923.site.6, 103, 126, 229
1121098.7.peg.2923.site.7, 0, 126, 126
1121098.7.peg.2923.site.8, 9, 126, 135
1121098.7.peg.4057.site.1, 0, 125, 125
1121098.7.peg.4057.site.2, 2, 126, 128
1121098.7.peg.4057.site.3, 52, 126, 178
1121098.7.peg.3643.site.1, 0, 126, 126
1121098.7.peg.3643.site.2, 110, 125, 235
1121098.7.peg.3643.site.3, 38, 125, 163
1121098.7.peg.2631.site.1, 0, 126, 126
1121098.7.peg.2633.site.1, 0, 126, 126
1121098.7.peg.2633.site.2, 3, 126, 129
1121098.7.peg.2633.site.3, 0, 126, 126
1121098.7.peg.2633.site.4, 24, 125, 149
1121098.7.peg.2633.site.5, 1, 124, 125
1121098.7.peg.2633.site.6, 2, 126, 128
1121098.7.peg.2633.site.7, 55, 120, 175
1121098.7.peg.2633.site.8, 56, 112, 168
1121098.7.peg.2633.site.9, 79, 126, 205
1121098.7.peg.2633.site.10, 4, 126, 130
1121098.7.peg.4440.site.1, 0, 124, 124
1121098.7.peg.4440.site.2, 56, 123, 179
1121098.7.peg.4440.site.3, 1, 120, 121
1121098.7.peg.4440.site.4, 17, 125, 142
1121098.7.peg.3294.site.1, 2, 125, 127
1121098.7.peg.3294.site.2, 4, 125, 129
1121098.7.peg.3294.site.3, 27, 125, 152
1121098.7.peg.3294.site.4, 27, 126, 153
1121098.7.peg.3294.site.5, 122, 126, 248
1121098.7.peg.4286.site.1, 63, 125, 188
1121098.7.peg.4284.site.1, 2, 126, 128
1121098.7.peg.4284.site.2, 59, 126, 185
1121098.7.peg.4284.site.3, 61, 126, 187
1121098.7.peg.4284.site.4, 3, 126, 129
1121098.7.peg.4284.site.5, 3, 125, 128
1121098.7.peg.4284.site.6, 0, 126, 126
1121098.7.peg.4284.site.7, 64, 125, 189
1121098.7.peg.4284.site.8, 20, 124, 144
1121098.7.peg.4284.site.9, 62, 126, 188
1121098.7.peg.4284.site.10, 62, 126, 188
1121098.7.peg.4284.site.11, 61, 125, 186
1121098.7.peg.4284.site.12, 0, 126, 126
1121098.7.peg.4284.site.13, 0, 124, 124
1121098.7.peg.4284.site.14, 53, 124, 177
1121098.7.peg.4284.site.15, 3, 74, 77
1121098.7.peg.4284.site.16, 16, 87, 103
1121098.7.peg.4284.site.17, 45, 116, 161
1121098.7.peg.4284.site.18, 10, 121, 131
1121098.7.peg.4284.site.19, 16, 125, 141
1121098.7.peg.4284.site.20, 84, 124, 208
1121098.7.peg.4283.site.1, 0, 123, 123
1121098.7.peg.4282.site.1, 27, 123, 150
1121098.7.peg.4282.site.2, 0, 126, 126
1121098.7.peg.4282.site.3, 13, 126, 139
1121098.7.peg.4282.site.4, 7, 126, 133
1121098.7.peg.4282.site.5, 122, 126, 248
1121098.7.peg.4282.site.6, 65, 126, 191
1121098.7.peg.4282.site.7, 65, 126, 191
1121098.7.peg.4282.site.8, 65, 126, 191
1121098.7.peg.4282.site.9, 2, 126, 128
1121098.7.peg.4282.site.10, 65, 126, 191
1121098.7.peg.4282.site.11, 0, 126, 126
1121098.7.peg.4282.site.12, 8, 126, 134
1121098.7.peg.4282.site.13, 59, 126, 185
1121098.7.peg.4282.site.14, 65, 126, 191
1121098.7.peg.4282.site.15, 59, 126, 185
1121098.7.peg.4282.site.16, 1, 126, 127
1121098.7.peg.4282.site.17, 1, 124, 125
1121098.7.peg.4282.site.18, 4, 125, 129
1121098.7.peg.4282.site.19, 1, 126, 127
1121098.7.peg.4282.site.20, 2, 125, 127
1121098.7.peg.4282.site.21, 52, 125, 177
1121098.7.peg.4282.site.22, 57, 125, 182
1121098.7.peg.4282.site.23, 6, 125, 131
1121098.7.peg.4282.site.24, 1, 126, 127
1121098.7.peg.4282.site.25, 0, 126, 126
1121098.7.peg.4282.site.26, 51, 125, 176
1121098.7.peg.4282.site.27, 0, 126, 126
1121098.7.peg.4282.site.28, 16, 126, 142
1121098.7.peg.4282.site.29, 2, 125, 127
1121098.7.peg.4281.site.1, 11, 126, 137
1121098.7.peg.4281.site.2, 13, 126, 139
1121098.7.peg.4281.site.3, 4, 126, 130
1121098.7.peg.4281.site.4, 11, 126, 137
1121098.7.peg.4281.site.5, 107, 125, 232
1121098.7.peg.4281.site.6, 22, 125, 147
1121098.7.peg.4281.site.7, 87, 125, 212
1121098.7.peg.4281.site.8, 42, 125, 167
1121098.7.peg.4281.site.9, 11, 126, 137
1121098.7.peg.4281.site.10, 11, 126, 137
1121098.7.peg.4281.site.11, 11, 125, 136
1121098.7.peg.4281.site.12, 0, 126, 126
1121098.7.peg.4281.site.13, 14, 124, 138
1121098.7.peg.4280.site.1, 64, 125, 189
1121098.7.peg.4280.site.2, 7, 125, 132
1121098.7.peg.4280.site.3, 65, 126, 191
1121098.7.peg.4280.site.4, 65, 126, 191
1121098.7.peg.4280.site.5, 4, 126, 130
1121098.7.peg.4280.site.6, 4, 126, 130
1121098.7.peg.4280.site.7, 95, 125, 220
1121098.7.peg.4280.site.8, 60, 126, 186
1121098.7.peg.4280.site.9, 122, 126, 248
1121098.7.peg.4280.site.10, 22, 124, 146
1121098.7.peg.4280.site.11, 6, 126, 132
1121098.7.peg.4289.site.1, 0, 126, 126
1121098.7.peg.4289.site.2, 0, 126, 126
1121098.7.peg.4289.site.3, 112, 125, 237
1121098.7.peg.4289.site.4, 1, 126, 127
1121098.7.peg.4289.site.5, 0, 126, 126
1121098.7.peg.4288.site.1, 2, 125, 127
1121098.7.peg.4288.site.2, 9, 126, 135
1121098.7.peg.4288.site.3, 20, 126, 146
1121098.7.peg.1019.site.1, 101, 126, 227
1121098.7.peg.1019.site.2, 1, 126, 127
1121098.7.peg.1019.site.3, 12, 124, 136
1121098.7.peg.1019.site.4, 0, 126, 126
1121098.7.peg.1019.site.5, 21, 126, 147
1121098.7.peg.1019.site.6, 61, 126, 187
1121098.7.peg.1019.site.7, 0, 126, 126
1121098.7.peg.1019.site.8, 21, 126, 147
1121098.7.peg.1019.site.9, 0, 126, 126
1121098.7.peg.1019.site.10, 4, 126, 130
1121098.7.peg.1019.site.11, 0, 126, 126
1121098.7.peg.1019.site.12, 1, 125, 126
1121098.7.peg.1018.site.1, 10, 125, 135
1121098.7.peg.1018.site.2, 6, 125, 131
1121098.7.peg.1018.site.3, 9, 125, 134
1121098.7.peg.2706.site.1, 98, 120, 218
1121098.7.peg.2706.site.2, 49, 117, 166
1121098.7.peg.2706.site.3, 1, 113, 114
1121098.7.peg.2706.site.4, 38, 106, 144
1121098.7.peg.2706.site.5, 41, 104, 145
1121098.7.peg.2706.site.6, 32, 118, 150
1121098.7.peg.2706.site.7, 2, 124, 126
1121098.7.peg.2706.site.8, 41, 124, 165
1121098.7.peg.2706.site.9, 97, 125, 222
1121098.7.peg.2706.site.10, 5, 124, 129
1121098.7.peg.2706.site.11, 1, 124, 125
1121098.7.peg.2706.site.12, 7, 122, 129
1121098.7.peg.2706.site.13, 0, 124, 124
1121098.7.peg.2706.site.14, 56, 124, 180
1121098.7.peg.2706.site.15, 13, 124, 137
1121098.7.peg.2706.site.16, 1, 125, 126
1121098.7.peg.2706.site.17, 0, 125, 125
1121098.7.peg.2707.site.1, 0, 126, 126
1121098.7.peg.2707.site.2, 13, 126, 139
1121098.7.peg.2707.site.3, 0, 126, 126
1121098.7.peg.2707.site.4, 13, 126, 139
1121098.7.peg.2707.site.5, 1, 126, 127
1121098.7.peg.2707.site.6, 0, 126, 126
1121098.7.peg.2707.site.7, 0, 124, 124
1121098.7.peg.2707.site.8, 13, 125, 138
1121098.7.peg.2707.site.9, 13, 125, 138
1121098.7.peg.2707.site.10, 8, 125, 133
1121098.7.peg.2707.site.11, 38, 126, 164
1121098.7.peg.2707.site.12, 12, 126, 138
1121098.7.peg.2707.site.13, 15, 126, 141
1121098.7.peg.2707.site.14, 5, 126, 131
1121098.7.peg.2707.site.15, 0, 126, 126
1121098.7.peg.2707.site.16, 5, 126, 131
1121098.7.peg.2707.site.17, 15, 126, 141
1121098.7.peg.2707.site.18, 15, 126, 141
1121098.7.peg.1011.site.1, 0, 126, 126
1121098.7.peg.1011.site.2, 0, 126, 126
1121098.7.peg.1011.site.3, 21, 126, 147
1121098.7.peg.1011.site.4, 0, 126, 126
1121098.7.peg.1011.site.5, 121, 126, 247
1121098.7.peg.1011.site.6, 5, 126, 131
1121098.7.peg.1011.site.7, 1, 126, 127
1121098.7.peg.1011.site.8, 2, 125, 127
1121098.7.peg.1011.site.9, 0, 125, 125
1121098.7.peg.1011.site.10, 88, 126, 214
1121098.7.peg.1011.site.11, 0, 126, 126
1121098.7.peg.1011.site.12, 59, 126, 185
1121098.7.peg.1011.site.13, 23, 126, 149
1121098.7.peg.1011.site.14, 0, 126, 126
1121098.7.peg.1011.site.15, 3, 126, 129
1121098.7.peg.1010.site.1, 1, 126, 127
1121098.7.peg.1010.site.2, 0, 126, 126
1121098.7.peg.1010.site.3, 0, 126, 126
1121098.7.peg.1010.site.4, 5, 126, 131
1121098.7.peg.1010.site.5, 5, 126, 131
1121098.7.peg.1010.site.6, 13, 126, 139
1121098.7.peg.1010.site.7, 6, 125, 131
1121098.7.peg.1010.site.8, 75, 126, 201
1121098.7.peg.1010.site.9, 10, 125, 135
1121098.7.peg.1010.site.10, 55, 126, 181
1121098.7.peg.1010.site.11, 50, 126, 176
1121098.7.peg.1010.site.12, 1, 126, 127
1121098.7.peg.1010.site.13, 47, 126, 173
1121098.7.peg.1010.site.14, 0, 126, 126
1121098.7.peg.1010.site.15, 0, 126, 126
1121098.7.peg.1010.site.16, 3, 126, 129
1121098.7.peg.1010.site.17, 0, 126, 126
1121098.7.peg.1010.site.18, 1, 126, 127
1121098.7.peg.1010.site.19, 0, 126, 126
1121098.7.peg.1013.site.1, 3, 126, 129
1121098.7.peg.1013.site.2, 0, 126, 126
1121098.7.peg.1013.site.3, 0, 126, 126
1121098.7.peg.1013.site.4, 31, 126, 157
1121098.7.peg.1013.site.5, 9, 125, 134
1121098.7.peg.1013.site.6, 3, 126, 129
1121098.7.peg.1013.site.7, 10, 125, 135
1121098.7.peg.1013.site.8, 0, 126, 126
1121098.7.peg.1013.site.9, 33, 126, 159
1121098.7.peg.1013.site.10, 119, 126, 245
1121098.7.peg.1013.site.11, 14, 126, 140
1121098.7.peg.1013.site.12, 1, 126, 127
1121098.7.peg.1013.site.13, 0, 126, 126
1121098.7.peg.1013.site.14, 0, 126, 126
1121098.7.peg.1013.site.15, 14, 126, 140
1121098.7.peg.1013.site.16, 0, 125, 125
1121098.7.peg.1013.site.17, 0, 126, 126
1121098.7.peg.1013.site.18, 1, 126, 127
1121098.7.peg.1013.site.19, 3, 126, 129
1121098.7.peg.1013.site.20, 105, 126, 231
1121098.7.peg.1012.site.1, 21, 126, 147
1121098.7.peg.1012.site.2, 0, 125, 125
1121098.7.peg.1012.site.3, 0, 126, 126
1121098.7.peg.1012.site.4, 0, 126, 126
1121098.7.peg.1012.site.5, 99, 126, 225
1121098.7.peg.1012.site.6, 4, 126, 130
1121098.7.peg.1012.site.7, 13, 126, 139
1121098.7.peg.1012.site.8, 4, 126, 130
1121098.7.peg.1012.site.9, 0, 126, 126
1121098.7.peg.1012.site.10, 0, 125, 125
1121098.7.peg.1012.site.11, 3, 126, 129
1121098.7.peg.1012.site.12, 3, 126, 129
1121098.7.peg.1012.site.13, 23, 125, 148
1121098.7.peg.1012.site.14, 1, 126, 127
1121098.7.peg.1012.site.15, 10, 126, 136
1121098.7.peg.1012.site.16, 0, 126, 126
1121098.7.peg.1012.site.17, 62, 126, 188
1121098.7.peg.1012.site.18, 62, 126, 188
1121098.7.peg.1012.site.19, 52, 125, 177
1121098.7.peg.1015.site.1, 0, 126, 126
1121098.7.peg.1015.site.2, 7, 125, 132
1121098.7.peg.1015.site.3, 6, 125, 131
1121098.7.peg.1016.site.1, 1, 126, 127
1121098.7.peg.1016.site.2, 0, 126, 126
1121098.7.peg.1016.site.3, 0, 126, 126
1121098.7.peg.4059.site.1, 0, 126, 126
1121098.7.peg.4059.site.2, 0, 126, 126
1121098.7.peg.4059.site.3, 10, 126, 136
1121098.7.peg.4059.site.4, 60, 126, 186
1121098.7.peg.4059.site.5, 2, 126, 128
1121098.7.peg.4059.site.6, 0, 126, 126
1121098.7.peg.4059.site.7, 3, 126, 129
1121098.7.peg.4059.site.8, 0, 126, 126
1121098.7.peg.3445.site.1, 51, 125, 176
1121098.7.peg.3445.site.2, 3, 124, 127
1121098.7.peg.3445.site.3, 0, 125, 125
1121098.7.peg.3445.site.4, 0, 125, 125
1121098.7.peg.3445.site.5, 0, 125, 125
1121098.7.peg.3445.site.6, 0, 124, 124
1121098.7.peg.1839.site.1, 10, 126, 136
1121098.7.peg.1839.site.2, 55, 126, 181
1121098.7.peg.1839.site.3, 10, 124, 134
1121098.7.peg.1839.site.4, 82, 125, 207
1121098.7.peg.1839.site.5, 112, 125, 237
1121098.7.peg.1839.site.6, 121, 126, 247
1121098.7.peg.1839.site.7, 7, 126, 133
1121098.7.peg.1839.site.8, 4, 126, 130
1121098.7.peg.1839.site.9, 2, 126, 128
1121098.7.peg.1839.site.10, 2, 126, 128
1121098.7.peg.1839.site.11, 0, 126, 126
1121098.7.peg.1839.site.12, 1, 125, 126
1121098.7.peg.1839.site.13, 0, 126, 126
1121098.7.peg.1839.site.14, 121, 126, 247
1121098.7.peg.1839.site.15, 0, 125, 125
1121098.7.peg.1839.site.16, 0, 124, 124
1121098.7.peg.1839.site.17, 0, 125, 125
1121098.7.peg.1839.site.18, 1, 121, 122
1121098.7.peg.1839.site.19, 2, 108, 110
1121098.7.peg.1839.site.20, 0, 22, 22
1121098.7.peg.1399.site.1, 13, 126, 139
1121098.7.peg.1399.site.2, 27, 125, 152
1121098.7.peg.1399.site.3, 59, 126, 185
1121098.7.peg.1399.site.4, 27, 125, 152
1121098.7.peg.1399.site.5, 16, 125, 141
1121098.7.peg.1399.site.6, 11, 126, 137
1121098.7.peg.1399.site.7, 37, 126, 163
1121098.7.peg.1399.site.8, 87, 126, 213
1121098.7.peg.1399.site.9, 92, 125, 217
1121098.7.peg.1399.site.10, 26, 126, 152
1121098.7.peg.1399.site.11, 0, 126, 126
1121098.7.peg.1399.site.12, 23, 126, 149
1121098.7.peg.1399.site.13, 15, 126, 141
1121098.7.peg.1399.site.14, 12, 126, 138
1121098.7.peg.1399.site.15, 12, 126, 138
1121098.7.peg.1399.site.16, 12, 126, 138
1121098.7.peg.1399.site.17, 1, 126, 127
1121098.7.peg.1399.site.18, 3, 126, 129
1121098.7.peg.1399.site.19, 0, 126, 126
1121098.7.peg.1399.site.20, 34, 125, 159
1121098.7.peg.1399.site.21, 108, 125, 233
1121098.7.peg.1399.site.22, 11, 125, 136
1121098.7.peg.1399.site.23, 11, 124, 135
1121098.7.peg.1399.site.24, 13, 126, 139
1121098.7.peg.1399.site.25, 2, 126, 128
1121098.7.peg.1399.site.26, 91, 125, 216
1121098.7.peg.1399.site.27, 63, 126, 189
1121098.7.peg.1399.site.28, 104, 126, 230
1121098.7.peg.1399.site.29, 9, 126, 135
1121098.7.peg.1399.site.30, 119, 125, 244
1121098.7.peg.1399.site.31, 0, 125, 125
1121098.7.peg.1399.site.32, 28, 126, 154
1121098.7.peg.1399.site.33, 15, 126, 141
1121098.7.peg.1399.site.34, 22, 126, 148
1121098.7.peg.1833.site.1, 12, 125, 137
1121098.7.peg.1831.site.1, 0, 124, 124
1121098.7.peg.1831.site.2, 0, 27, 27
1121098.7.peg.1831.site.3, 2, 29, 31
1121098.7.peg.1831.site.4, 1, 27, 28
1121098.7.peg.1830.site.1, 13, 117, 130
1121098.7.peg.1830.site.2, 0, 118, 118
1121098.7.peg.1830.site.3, 0, 115, 115
1121098.7.peg.1837.site.1, 0, 126, 126
1121098.7.peg.1837.site.2, 14, 123, 137
1121098.7.peg.1837.site.3, 3, 126, 129
1121098.7.peg.1837.site.4, 115, 126, 241
1121098.7.peg.1837.site.5, 0, 126, 126
1121098.7.peg.1837.site.6, 0, 126, 126
1121098.7.peg.1837.site.7, 117, 126, 243
1121098.7.peg.1837.site.8, 121, 126, 247
1121098.7.peg.1837.site.9, 0, 126, 126
1121098.7.peg.1837.site.10, 73, 125, 198
1121098.7.peg.1836.site.1, 57, 126, 183
1121098.7.peg.1836.site.2, 0, 118, 118
1121098.7.peg.1836.site.3, 42, 110, 152
1121098.7.peg.1836.site.4, 4, 100, 104
1121098.7.peg.1836.site.5, 53, 77, 130
1121098.7.peg.1836.site.6, 68, 76, 144
1121098.7.peg.1836.site.7, 19, 87, 106
1121098.7.peg.1836.site.8, 5, 126, 131
1121098.7.peg.1836.site.9, 5, 126, 131
1121098.7.peg.1836.site.10, 1, 126, 127
1121098.7.peg.1836.site.11, 0, 126, 126
1121098.7.peg.1836.site.12, 0, 114, 114
1121098.7.peg.1836.site.13, 0, 114, 114
1121098.7.peg.1836.site.14, 0, 116, 116
1121098.7.peg.1835.site.1, 3, 126, 129
1121098.7.peg.1834.site.1, 0, 126, 126
1121098.7.peg.1834.site.2, 1, 126, 127
1121098.7.peg.1834.site.3, 0, 104, 104
1121098.7.peg.1947.site.1, 4, 126, 130
1121098.7.peg.1946.site.1, 79, 126, 205
1121098.7.peg.1946.site.2, 65, 126, 191
1121098.7.peg.1946.site.3, 2, 126, 128
1121098.7.peg.1946.site.4, 0, 125, 125
1121098.7.peg.1946.site.5, 65, 125, 190
1121098.7.peg.1946.site.6, 65, 126, 191
1121098.7.peg.1946.site.7, 4, 126, 130
1121098.7.peg.1946.site.8, 29, 125, 154
