site, alts, refs, total
1121098.7.peg.1079.site.4, 1, 126, 127
1121098.7.peg.1079.site.5, 6, 125, 131
1121098.7.peg.1079.site.6, 0, 125, 125
1121098.7.peg.1079.site.7, 61, 126, 187
1121098.7.peg.1079.site.8, 1, 126, 127
1121098.7.peg.1079.site.9, 10, 126, 136
1121098.7.peg.1079.site.10, 18, 126, 144
1121098.7.peg.1079.site.11, 64, 126, 190
1121098.7.peg.1079.site.12, 18, 123, 141
1121098.7.peg.1079.site.13, 0, 126, 126
1121098.7.peg.1079.site.14, 77, 125, 202
1121098.7.peg.1079.site.15, 63, 126, 189
1121098.7.peg.1079.site.16, 0, 126, 126
1121098.7.peg.1079.site.17, 26, 124, 150
1121098.7.peg.1079.site.18, 0, 126, 126
1121098.7.peg.1079.site.19, 0, 125, 125
1121098.7.peg.1079.site.20, 24, 125, 149
1121098.7.peg.1078.site.1, 0, 126, 126
1121098.7.peg.1078.site.2, 0, 126, 126
1121098.7.peg.1078.site.3, 0, 126, 126
1121098.7.peg.1077.site.1, 2, 125, 127
1121098.7.peg.1077.site.2, 60, 125, 185
1121098.7.peg.1077.site.3, 15, 125, 140
1121098.7.peg.1077.site.4, 1, 124, 125
1121098.7.peg.1077.site.5, 0, 124, 124
1121098.7.peg.1076.site.1, 3, 126, 129
1121098.7.peg.1076.site.2, 85, 125, 210
1121098.7.peg.1076.site.3, 10, 126, 136
1121098.7.peg.1076.site.4, 64, 126, 190
1121098.7.peg.1076.site.5, 8, 125, 133
1121098.7.peg.1076.site.6, 1, 126, 127
1121098.7.peg.1076.site.7, 14, 126, 140
1121098.7.peg.1076.site.8, 61, 126, 187
1121098.7.peg.1076.site.9, 1, 126, 127
1121098.7.peg.1076.site.10, 0, 125, 125
1121098.7.peg.1076.site.11, 0, 125, 125
1121098.7.peg.1075.site.1, 68, 126, 194
1121098.7.peg.1075.site.2, 10, 123, 133
1121098.7.peg.1074.site.1, 120, 123, 243
1121098.7.peg.1074.site.2, 52, 125, 177
1121098.7.peg.1074.site.3, 73, 125, 198
1121098.7.peg.1074.site.4, 118, 126, 244
1121098.7.peg.1074.site.5, 4, 125, 129
1121098.7.peg.1073.site.1, 10, 126, 136
1121098.7.peg.1073.site.2, 0, 126, 126
1121098.7.peg.1073.site.3, 47, 126, 173
1121098.7.peg.1073.site.4, 122, 126, 248
1121098.7.peg.1073.site.5, 1, 126, 127
1121098.7.peg.1073.site.6, 13, 125, 138
1121098.7.peg.1073.site.7, 56, 126, 182
1121098.7.peg.1073.site.8, 16, 125, 141
1121098.7.peg.1073.site.9, 0, 126, 126
1121098.7.peg.1073.site.10, 5, 126, 131
1121098.7.peg.1073.site.11, 1, 126, 127
1121098.7.peg.1073.site.12, 1, 126, 127
1121098.7.peg.1073.site.13, 1, 126, 127
1121098.7.peg.1073.site.14, 35, 125, 160
1121098.7.peg.1073.site.15, 0, 125, 125
1121098.7.peg.1073.site.16, 0, 125, 125
1121098.7.peg.1073.site.17, 0, 124, 124
1121098.7.peg.1073.site.18, 0, 125, 125
1121098.7.peg.1073.site.19, 0, 125, 125
1121098.7.peg.1073.site.20, 0, 124, 124
1121098.7.peg.1072.site.1, 13, 120, 133
1121098.7.peg.1071.site.1, 0, 125, 125
1121098.7.peg.1071.site.2, 115, 125, 240
1121098.7.peg.1071.site.3, 0, 124, 124
1121098.7.peg.1070.site.1, 0, 125, 125
1121098.7.peg.1070.site.2, 0, 124, 124
1121098.7.peg.1070.site.3, 0, 126, 126
1121098.7.peg.1070.site.4, 1, 125, 126
1121098.7.peg.1070.site.5, 1, 126, 127
1121098.7.peg.3819.site.1, 1, 126, 127
1121098.7.peg.3819.site.2, 0, 126, 126
1121098.7.peg.3819.site.3, 0, 126, 126
1121098.7.peg.3819.site.4, 13, 126, 139
1121098.7.peg.3818.site.1, 2, 126, 128
1121098.7.peg.3818.site.2, 0, 126, 126
1121098.7.peg.3813.site.1, 29, 125, 154
1121098.7.peg.3813.site.2, 0, 126, 126
1121098.7.peg.3813.site.3, 0, 126, 126
1121098.7.peg.3813.site.4, 0, 126, 126
1121098.7.peg.3813.site.5, 6, 126, 132
1121098.7.peg.3813.site.6, 58, 126, 184
1121098.7.peg.3813.site.7, 116, 126, 242
1121098.7.peg.3813.site.8, 3, 126, 129
1121098.7.peg.3813.site.9, 64, 126, 190
1121098.7.peg.3813.site.10, 1, 126, 127
1121098.7.peg.3815.site.1, 0, 126, 126
1121098.7.peg.3815.site.2, 0, 126, 126
1121098.7.peg.3815.site.3, 0, 126, 126
1121098.7.peg.1279.site.1, 0, 126, 126
1121098.7.peg.1279.site.2, 0, 125, 125
1121098.7.peg.1279.site.3, 4, 126, 130
1121098.7.peg.1279.site.4, 2, 126, 128
1121098.7.peg.1278.site.1, 0, 124, 124
1121098.7.peg.1278.site.2, 0, 125, 125
1121098.7.peg.1271.site.1, 0, 125, 125
1121098.7.peg.1273.site.1, 12, 126, 138
1121098.7.peg.1273.site.2, 0, 126, 126
1121098.7.peg.1273.site.3, 4, 126, 130
1121098.7.peg.1273.site.4, 65, 126, 191
1121098.7.peg.1273.site.5, 0, 126, 126
1121098.7.peg.1272.site.1, 67, 126, 193
1121098.7.peg.1272.site.2, 0, 126, 126
1121098.7.peg.1272.site.3, 0, 126, 126
1121098.7.peg.1272.site.4, 0, 126, 126
1121098.7.peg.1272.site.5, 0, 126, 126
1121098.7.peg.1272.site.6, 0, 126, 126
1121098.7.peg.1272.site.7, 50, 125, 175
1121098.7.peg.1272.site.8, 0, 125, 125
1121098.7.peg.1272.site.9, 66, 100, 166
1121098.7.peg.1272.site.10, 47, 117, 164
1121098.7.peg.1275.site.1, 4, 126, 130
1121098.7.peg.1275.site.2, 2, 126, 128
1121098.7.peg.1275.site.3, 0, 126, 126
1121098.7.peg.1275.site.4, 6, 125, 131
1121098.7.peg.1275.site.5, 2, 126, 128
1121098.7.peg.1275.site.6, 3, 126, 129
1121098.7.peg.1275.site.7, 68, 126, 194
1121098.7.peg.1275.site.8, 0, 126, 126
1121098.7.peg.1275.site.9, 0, 126, 126
1121098.7.peg.1275.site.10, 0, 126, 126
1121098.7.peg.1275.site.11, 0, 126, 126
1121098.7.peg.1275.site.12, 3, 126, 129
1121098.7.peg.1275.site.13, 4, 126, 130
1121098.7.peg.1275.site.14, 0, 125, 125
1121098.7.peg.1274.site.1, 0, 126, 126
1121098.7.peg.1277.site.1, 5, 125, 130
1121098.7.peg.1277.site.2, 14, 126, 140
1121098.7.peg.1277.site.3, 3, 126, 129
1121098.7.peg.1276.site.1, 122, 126, 248
1121098.7.peg.1276.site.2, 0, 126, 126
1121098.7.peg.1276.site.3, 81, 125, 206
1121098.7.peg.1276.site.4, 0, 126, 126
1121098.7.peg.1276.site.5, 0, 126, 126
1121098.7.peg.1276.site.6, 122, 126, 248
1121098.7.peg.1276.site.7, 15, 126, 141
1121098.7.peg.1276.site.8, 1, 126, 127
1121098.7.peg.1276.site.9, 1, 126, 127
1121098.7.peg.1276.site.10, 122, 126, 248
1121098.7.peg.1276.site.11, 5, 126, 131
1121098.7.peg.1276.site.12, 0, 126, 126
1121098.7.peg.1276.site.13, 18, 126, 144
1121098.7.peg.1276.site.14, 0, 126, 126
1121098.7.peg.1276.site.15, 14, 126, 140
1121098.7.peg.1276.site.16, 0, 126, 126
1121098.7.peg.1276.site.17, 0, 126, 126
1121098.7.peg.988.site.1, 84, 126, 210
1121098.7.peg.988.site.2, 105, 125, 230
1121098.7.peg.988.site.3, 13, 126, 139
1121098.7.peg.988.site.4, 7, 126, 133
1121098.7.peg.988.site.5, 6, 126, 132
1121098.7.peg.988.site.6, 5, 126, 131
1121098.7.peg.988.site.7, 3, 126, 129
1121098.7.peg.988.site.8, 3, 126, 129
1121098.7.peg.988.site.9, 104, 125, 229
1121098.7.peg.988.site.10, 72, 126, 198
1121098.7.peg.988.site.11, 5, 125, 130
1121098.7.peg.988.site.12, 16, 126, 142
1121098.7.peg.3657.site.1, 53, 126, 179
1121098.7.peg.3657.site.2, 0, 126, 126
1121098.7.peg.3657.site.3, 0, 126, 126
1121098.7.peg.3657.site.4, 0, 113, 113
1121098.7.peg.3657.site.5, 34, 95, 129
1121098.7.peg.3657.site.6, 0, 88, 88
1121098.7.peg.3657.site.7, 0, 76, 76
1121098.7.peg.3657.site.8, 0, 52, 52
1121098.7.peg.3657.site.9, 3, 37, 40
1121098.7.peg.3657.site.10, 0, 39, 39
1121098.7.peg.3657.site.11, 0, 40, 40
1121098.7.peg.3657.site.12, 0, 42, 42
1121098.7.peg.3657.site.13, 0, 44, 44
1121098.7.peg.3657.site.14, 18, 55, 73
1121098.7.peg.3657.site.15, 2, 68, 70
1121098.7.peg.3657.site.16, 16, 125, 141
1121098.7.peg.3657.site.17, 0, 126, 126
1121098.7.peg.3657.site.18, 0, 126, 126
1121098.7.peg.3657.site.19, 80, 126, 206
1121098.7.peg.3657.site.20, 4, 126, 130
1121098.7.peg.3651.site.1, 1, 126, 127
1121098.7.peg.3651.site.2, 0, 126, 126
1121098.7.peg.3651.site.3, 25, 126, 151
1121098.7.peg.3651.site.4, 25, 126, 151
1121098.7.peg.3651.site.5, 54, 126, 180
1121098.7.peg.3651.site.6, 58, 125, 183
1121098.7.peg.3651.site.7, 0, 126, 126
1121098.7.peg.3651.site.8, 0, 126, 126
1121098.7.peg.3651.site.9, 100, 126, 226
1121098.7.peg.3109.site.1, 13, 126, 139
1121098.7.peg.3109.site.2, 0, 125, 125
1121098.7.peg.3109.site.3, 0, 125, 125
1121098.7.peg.3109.site.4, 0, 126, 126
1121098.7.peg.3109.site.5, 4, 126, 130
1121098.7.peg.3109.site.6, 0, 126, 126
1121098.7.peg.3109.site.7, 3, 125, 128
1121098.7.peg.3109.site.8, 3, 126, 129
1121098.7.peg.3109.site.9, 4, 126, 130
1121098.7.peg.3109.site.10, 0, 126, 126
1121098.7.peg.3109.site.11, 1, 126, 127
1121098.7.peg.3109.site.12, 63, 125, 188
1121098.7.peg.3109.site.13, 0, 124, 124
1121098.7.peg.1090.site.1, 1, 125, 126
1121098.7.peg.1090.site.2, 2, 126, 128
1121098.7.peg.1090.site.3, 8, 126, 134
1121098.7.peg.1090.site.4, 6, 126, 132
1121098.7.peg.1090.site.5, 0, 125, 125
1121098.7.peg.1090.site.6, 3, 126, 129
1121098.7.peg.1090.site.7, 6, 126, 132
1121098.7.peg.1090.site.8, 2, 125, 127
1121098.7.peg.1090.site.9, 58, 126, 184
1121098.7.peg.1090.site.10, 7, 126, 133
1121098.7.peg.1090.site.11, 1, 126, 127
1121098.7.peg.1090.site.12, 0, 126, 126
1121098.7.peg.1090.site.13, 0, 126, 126
1121098.7.peg.1090.site.14, 122, 126, 248
1121098.7.peg.1090.site.15, 1, 126, 127
1121098.7.peg.1090.site.16, 92, 126, 218
1121098.7.peg.1090.site.17, 0, 125, 125
1121098.7.peg.1090.site.18, 3, 124, 127
1121098.7.peg.1090.site.19, 52, 125, 177
1121098.7.peg.1090.site.20, 4, 125, 129
1121098.7.peg.1090.site.21, 0, 125, 125
1121098.7.peg.1092.site.1, 108, 126, 234
1121098.7.peg.1092.site.2, 0, 126, 126
1121098.7.peg.1092.site.3, 0, 125, 125
1121098.7.peg.1092.site.4, 0, 122, 122
1121098.7.peg.1095.site.1, 0, 125, 125
1121098.7.peg.1095.site.2, 69, 125, 194
1121098.7.peg.1095.site.3, 0, 125, 125
1121098.7.peg.1097.site.1, 3, 119, 122
1121098.7.peg.1097.site.2, 1, 120, 121
1121098.7.peg.1097.site.3, 0, 115, 115
1121098.7.peg.1097.site.4, 3, 122, 125
1121098.7.peg.1096.site.1, 0, 121, 121
1121098.7.peg.1099.site.1, 6, 123, 129
1121098.7.peg.1099.site.2, 49, 123, 172
1121098.7.peg.1099.site.3, 20, 122, 142
1121098.7.peg.1099.site.4, 57, 123, 180
1121098.7.peg.1099.site.5, 0, 122, 122
1121098.7.peg.1099.site.6, 60, 122, 182
1121098.7.peg.1099.site.7, 0, 122, 122
1121098.7.peg.1098.site.1, 0, 123, 123
1121098.7.peg.1098.site.2, 8, 123, 131
1121098.7.peg.1098.site.3, 19, 122, 141
1121098.7.peg.1098.site.4, 0, 123, 123
1121098.7.peg.3652.site.1, 109, 126, 235
1121098.7.peg.3652.site.2, 26, 126, 152
1121098.7.peg.3652.site.3, 4, 120, 124
1121098.7.peg.3652.site.4, 6, 125, 131
1121098.7.peg.3652.site.5, 8, 126, 134
1121098.7.peg.3652.site.6, 60, 126, 186
1121098.7.peg.4117.site.1, 2, 125, 127
1121098.7.peg.4117.site.2, 14, 126, 140
1121098.7.peg.4117.site.3, 59, 126, 185
1121098.7.peg.4117.site.4, 95, 125, 220
1121098.7.peg.4117.site.5, 61, 125, 186
1121098.7.peg.4117.site.6, 63, 125, 188
1121098.7.peg.4117.site.7, 12, 126, 138
1121098.7.peg.4117.site.8, 59, 125, 184
1121098.7.peg.4117.site.9, 2, 126, 128
1121098.7.peg.4117.site.10, 4, 126, 130
1121098.7.peg.4117.site.11, 1, 126, 127
1121098.7.peg.4117.site.12, 0, 126, 126
1121098.7.peg.4117.site.13, 102, 126, 228
1121098.7.peg.4117.site.14, 4, 126, 130
1121098.7.peg.4117.site.15, 0, 126, 126
1121098.7.peg.4117.site.16, 0, 126, 126
1121098.7.peg.4117.site.17, 64, 126, 190
1121098.7.peg.4117.site.18, 10, 126, 136
1121098.7.peg.4117.site.19, 19, 126, 145
1121098.7.peg.4117.site.20, 61, 123, 184
1121098.7.peg.4117.site.21, 50, 112, 162
1121098.7.peg.1381.site.1, 3, 126, 129
1121098.7.peg.1381.site.2, 0, 124, 124
1121098.7.peg.1381.site.3, 0, 125, 125
1121098.7.peg.1381.site.4, 2, 125, 127
1121098.7.peg.1381.site.5, 16, 125, 141
1121098.7.peg.1381.site.6, 10, 126, 136
1121098.7.peg.1381.site.7, 1, 125, 126
1121098.7.peg.1381.site.8, 4, 126, 130
1121098.7.peg.1381.site.9, 0, 125, 125
1121098.7.peg.1381.site.10, 0, 126, 126
1121098.7.peg.1381.site.11, 0, 126, 126
1121098.7.peg.1380.site.1, 1, 126, 127
1121098.7.peg.1380.site.2, 88, 125, 213
1121098.7.peg.1380.site.3, 3, 125, 128
1121098.7.peg.1380.site.4, 0, 126, 126
1121098.7.peg.1380.site.5, 5, 126, 131
1121098.7.peg.1383.site.1, 1, 126, 127
1121098.7.peg.1383.site.2, 0, 126, 126
1121098.7.peg.1383.site.3, 23, 126, 149
1121098.7.peg.1383.site.4, 37, 126, 163
1121098.7.peg.1383.site.5, 31, 126, 157
1121098.7.peg.1383.site.6, 6, 126, 132
1121098.7.peg.2981.site.1, 6, 126, 132
1121098.7.peg.2981.site.2, 0, 126, 126
1121098.7.peg.2981.site.3, 2, 126, 128
1121098.7.peg.2981.site.4, 2, 125, 127
1121098.7.peg.2981.site.5, 0, 125, 125
1121098.7.peg.982.site.1, 8, 125, 133
1121098.7.peg.982.site.2, 0, 125, 125
1121098.7.peg.982.site.3, 0, 126, 126
1121098.7.peg.982.site.4, 60, 126, 186
1121098.7.peg.982.site.5, 120, 126, 246
1121098.7.peg.982.site.6, 67, 126, 193
1121098.7.peg.982.site.7, 3, 126, 129
1121098.7.peg.982.site.8, 0, 125, 125
1121098.7.peg.985.site.1, 0, 126, 126
1121098.7.peg.1384.site.1, 105, 125, 230
1121098.7.peg.1384.site.2, 0, 126, 126
1121098.7.peg.3821.site.1, 0, 126, 126
1121098.7.peg.3821.site.2, 0, 126, 126
1121098.7.peg.3821.site.3, 0, 126, 126
1121098.7.peg.3821.site.4, 0, 126, 126
1121098.7.peg.3821.site.5, 2, 126, 128
1121098.7.peg.3821.site.6, 5, 126, 131
1121098.7.peg.3821.site.7, 85, 125, 210
1121098.7.peg.3821.site.8, 78, 125, 203
1121098.7.peg.3821.site.9, 0, 126, 126
1121098.7.peg.3821.site.10, 0, 126, 126
1121098.7.peg.3821.site.11, 0, 125, 125
1121098.7.peg.3821.site.12, 0, 126, 126
1121098.7.peg.3821.site.13, 29, 125, 154
1121098.7.peg.3821.site.14, 2, 126, 128
1121098.7.peg.1387.site.1, 0, 126, 126
1121098.7.peg.1387.site.2, 4, 126, 130
1121098.7.peg.1387.site.3, 0, 126, 126
1121098.7.peg.1387.site.4, 1, 125, 126
1121098.7.peg.1387.site.5, 1, 125, 126
1121098.7.peg.1387.site.6, 0, 126, 126
1121098.7.peg.3184.site.1, 0, 126, 126
1121098.7.peg.3184.site.2, 4, 126, 130
1121098.7.peg.3184.site.3, 64, 125, 189
1121098.7.peg.3187.site.1, 2, 126, 128
1121098.7.peg.3187.site.2, 0, 126, 126
1121098.7.peg.3187.site.3, 4, 126, 130
1121098.7.peg.3187.site.4, 4, 126, 130
1121098.7.peg.3187.site.5, 1, 125, 126
1121098.7.peg.3187.site.6, 3, 126, 129
1121098.7.peg.3187.site.7, 72, 126, 198
1121098.7.peg.3479.site.1, 23, 126, 149
1121098.7.peg.3479.site.2, 12, 126, 138
1121098.7.peg.3479.site.3, 3, 126, 129
1121098.7.peg.3479.site.4, 1, 126, 127
1121098.7.peg.3479.site.5, 0, 126, 126
1121098.7.peg.3479.site.6, 1, 126, 127
1121098.7.peg.3479.site.7, 3, 126, 129
1121098.7.peg.3479.site.8, 4, 126, 130
1121098.7.peg.3479.site.9, 5, 126, 131
1121098.7.peg.3479.site.10, 12, 126, 138
1121098.7.peg.1899.site.1, 0, 125, 125
1121098.7.peg.1899.site.2, 0, 126, 126
1121098.7.peg.1899.site.3, 32, 126, 158
1121098.7.peg.1899.site.4, 2, 126, 128
1121098.7.peg.1899.site.5, 28, 126, 154
1121098.7.peg.1899.site.6, 11, 125, 136
1121098.7.peg.1899.site.7, 0, 126, 126
1121098.7.peg.1899.site.8, 1, 126, 127
1121098.7.peg.1899.site.9, 35, 126, 161
1121098.7.peg.1899.site.10, 4, 126, 130
1121098.7.peg.1898.site.1, 43, 126, 169
1121098.7.peg.1898.site.2, 27, 126, 153
1121098.7.peg.1898.site.3, 80, 125, 205
1121098.7.peg.1898.site.4, 3, 124, 127
1121098.7.peg.1898.site.5, 112, 125, 237
1121098.7.peg.1898.site.6, 17, 125, 142
1121098.7.peg.1898.site.7, 0, 126, 126
1121098.7.peg.1898.site.8, 0, 126, 126
1121098.7.peg.3186.site.1, 0, 126, 126
1121098.7.peg.2328.site.1, 11, 125, 136
1121098.7.peg.1891.site.1, 0, 126, 126
1121098.7.peg.1891.site.2, 0, 126, 126
1121098.7.peg.1891.site.3, 1, 126, 127
1121098.7.peg.1891.site.4, 33, 126, 159
1121098.7.peg.1891.site.5, 1, 125, 126
1121098.7.peg.1891.site.6, 22, 126, 148
1121098.7.peg.1891.site.7, 0, 126, 126
1121098.7.peg.1891.site.8, 6, 126, 132
1121098.7.peg.1891.site.9, 0, 126, 126
1121098.7.peg.1891.site.10, 0, 126, 126
1121098.7.peg.1890.site.1, 0, 126, 126
1121098.7.peg.1890.site.2, 2, 126, 128
1121098.7.peg.1890.site.3, 4, 126, 130
1121098.7.peg.1890.site.4, 4, 126, 130
1121098.7.peg.1890.site.5, 3, 126, 129
1121098.7.peg.1893.site.1, 119, 126, 245
1121098.7.peg.1893.site.2, 29, 126, 155
1121098.7.peg.1893.site.3, 64, 125, 189
1121098.7.peg.1893.site.4, 0, 126, 126
1121098.7.peg.1893.site.5, 4, 126, 130
1121098.7.peg.1893.site.6, 4, 126, 130
1121098.7.peg.1893.site.7, 0, 125, 125
1121098.7.peg.1893.site.8, 0, 126, 126
1121098.7.peg.1893.site.9, 3, 126, 129
1121098.7.peg.1893.site.10, 12, 125, 137
1121098.7.peg.1892.site.1, 4, 126, 130
1121098.7.peg.1892.site.2, 5, 126, 131
1121098.7.peg.1892.site.3, 97, 125, 222
1121098.7.peg.1892.site.4, 3, 126, 129
1121098.7.peg.1892.site.5, 0, 126, 126
1121098.7.peg.1892.site.6, 0, 126, 126
1121098.7.peg.1895.site.1, 1, 126, 127
1121098.7.peg.1895.site.2, 0, 126, 126
1121098.7.peg.1895.site.3, 12, 126, 138
1121098.7.peg.1894.site.1, 0, 124, 124
1121098.7.peg.1897.site.1, 5, 124, 129
1121098.7.peg.1897.site.2, 111, 125, 236
1121098.7.peg.1896.site.1, 0, 126, 126
1121098.7.peg.1896.site.2, 0, 126, 126
1121098.7.peg.2209.site.1, 0, 126, 126
1121098.7.peg.2209.site.2, 0, 125, 125
1121098.7.peg.2209.site.3, 1, 126, 127
1121098.7.peg.2209.site.4, 12, 126, 138
1121098.7.peg.2209.site.5, 6, 125, 131
1121098.7.peg.2209.site.6, 3, 126, 129
1121098.7.peg.2209.site.7, 0, 126, 126
1121098.7.peg.2209.site.8, 0, 126, 126
1121098.7.peg.2209.site.9, 117, 126, 243
1121098.7.peg.2209.site.10, 0, 126, 126
1121098.7.peg.2209.site.11, 12, 126, 138
1121098.7.peg.2209.site.12, 117, 126, 243
1121098.7.peg.2209.site.13, 3, 126, 129
1121098.7.peg.2209.site.14, 117, 126, 243
1121098.7.peg.2209.site.15, 64, 126, 190
1121098.7.peg.2209.site.16, 0, 121, 121
1121098.7.peg.3183.site.1, 68, 126, 194
1121098.7.peg.3183.site.2, 4, 126, 130
1121098.7.peg.2201.site.1, 120, 126, 246
1121098.7.peg.2201.site.2, 4, 126, 130
1121098.7.peg.2201.site.3, 1, 126, 127
1121098.7.peg.2201.site.4, 11, 125, 136
1121098.7.peg.2201.site.5, 4, 126, 130
1121098.7.peg.2201.site.6, 0, 126, 126
1121098.7.peg.2201.site.7, 5, 126, 131
1121098.7.peg.2201.site.8, 8, 126, 134
1121098.7.peg.2201.site.9, 122, 126, 248
1121098.7.peg.2200.site.1, 23, 126, 149
1121098.7.peg.2200.site.2, 1, 126, 127
1121098.7.peg.2200.site.3, 1, 126, 127
1121098.7.peg.2200.site.4, 0, 126, 126
1121098.7.peg.2200.site.5, 62, 126, 188
1121098.7.peg.2203.site.1, 34, 126, 160
1121098.7.peg.2203.site.2, 113, 125, 238
1121098.7.peg.2203.site.3, 0, 126, 126
1121098.7.peg.2203.site.4, 6, 126, 132
1121098.7.peg.2203.site.5, 8, 126, 134
1121098.7.peg.2203.site.6, 0, 126, 126
1121098.7.peg.2203.site.7, 12, 126, 138
1121098.7.peg.2203.site.8, 5, 126, 131
1121098.7.peg.2203.site.9, 11, 126, 137
1121098.7.peg.2202.site.1, 8, 126, 134
1121098.7.peg.2202.site.2, 4, 126, 130
1121098.7.peg.2202.site.3, 16, 126, 142
1121098.7.peg.2202.site.4, 1, 126, 127
1121098.7.peg.2202.site.5, 1, 126, 127
1121098.7.peg.2202.site.6, 2, 126, 128
1121098.7.peg.2202.site.7, 7, 125, 132
1121098.7.peg.2202.site.8, 2, 125, 127
1121098.7.peg.2205.site.1, 0, 126, 126
1121098.7.peg.2204.site.1, 4, 126, 130
1121098.7.peg.2204.site.2, 3, 126, 129
1121098.7.peg.2204.site.3, 41, 126, 167
1121098.7.peg.2204.site.4, 3, 126, 129
1121098.7.peg.2204.site.5, 12, 126, 138
1121098.7.peg.2204.site.6, 11, 126, 137
1121098.7.peg.2204.site.7, 0, 126, 126
1121098.7.peg.2204.site.8, 79, 125, 204
1121098.7.peg.2204.site.9, 6, 126, 132
1121098.7.peg.2204.site.10, 0, 126, 126
1121098.7.peg.2204.site.11, 15, 126, 141
1121098.7.peg.2204.site.12, 26, 125, 151
1121098.7.peg.2204.site.13, 2, 126, 128
1121098.7.peg.2204.site.14, 6, 126, 132
1121098.7.peg.2204.site.15, 26, 126, 152
1121098.7.peg.2204.site.16, 52, 126, 178
1121098.7.peg.2204.site.17, 0, 126, 126
1121098.7.peg.2204.site.18, 116, 126, 242
1121098.7.peg.2204.site.19, 75, 126, 201
1121098.7.peg.2204.site.20, 6, 126, 132
1121098.7.peg.2207.site.1, 5, 125, 130
1121098.7.peg.2207.site.2, 1, 125, 126
1121098.7.peg.2207.site.3, 11, 126, 137
1121098.7.peg.2207.site.4, 58, 126, 184
1121098.7.peg.3725.site.1, 1, 126, 127
1121098.7.peg.3725.site.2, 1, 126, 127
1121098.7.peg.3725.site.3, 0, 125, 125
1121098.7.peg.3725.site.4, 0, 126, 126
1121098.7.peg.3725.site.5, 1, 126, 127
1121098.7.peg.3725.site.6, 20, 125, 145
1121098.7.peg.3725.site.7, 0, 126, 126
1121098.7.peg.659.site.1, 0, 125, 125
1121098.7.peg.659.site.2, 1, 126, 127
1121098.7.peg.659.site.3, 1, 126, 127
1121098.7.peg.659.site.4, 0, 125, 125
1121098.7.peg.659.site.5, 13, 125, 138
1121098.7.peg.659.site.6, 0, 126, 126
1121098.7.peg.659.site.7, 57, 126, 183
1121098.7.peg.659.site.8, 3, 125, 128
1121098.7.peg.659.site.9, 1, 124, 125
1121098.7.peg.659.site.10, 0, 125, 125
1121098.7.peg.659.site.11, 24, 125, 149
1121098.7.peg.659.site.12, 4, 125, 129
1121098.7.peg.659.site.13, 1, 124, 125
1121098.7.peg.659.site.14, 5, 125, 130
1121098.7.peg.308.site.1, 122, 126, 248
1121098.7.peg.308.site.2, 12, 126, 138
1121098.7.peg.2339.site.1, 0, 123, 123
1121098.7.peg.2339.site.2, 0, 122, 122
1121098.7.peg.2339.site.3, 77, 117, 194
1121098.7.peg.2339.site.4, 96, 124, 220
1121098.7.peg.2339.site.5, 0, 124, 124
1121098.7.peg.651.site.1, 12, 126, 138
1121098.7.peg.651.site.2, 4, 126, 130
1121098.7.peg.651.site.3, 5, 126, 131
1121098.7.peg.651.site.4, 0, 126, 126
1121098.7.peg.651.site.5, 25, 125, 150
1121098.7.peg.651.site.6, 0, 126, 126
1121098.7.peg.651.site.7, 1, 125, 126
1121098.7.peg.651.site.8, 0, 126, 126
1121098.7.peg.650.site.1, 14, 126, 140
1121098.7.peg.650.site.2, 53, 126, 179
1121098.7.peg.650.site.3, 122, 126, 248
1121098.7.peg.650.site.4, 23, 125, 148
