site, alts, refs, total
1121098.7.peg.1572.site.3, 10, 126, 136
1121098.7.peg.1572.site.4, 0, 126, 126
1121098.7.peg.1572.site.5, 3, 126, 129
1121098.7.peg.1572.site.6, 0, 126, 126
1121098.7.peg.1572.site.7, 5, 126, 131
1121098.7.peg.1572.site.8, 0, 125, 125
1121098.7.peg.1572.site.9, 3, 126, 129
1121098.7.peg.1573.site.1, 52, 126, 178
1121098.7.peg.1573.site.2, 0, 126, 126
1121098.7.peg.1573.site.3, 0, 126, 126
1121098.7.peg.1573.site.4, 0, 126, 126
1121098.7.peg.1573.site.5, 0, 126, 126
1121098.7.peg.1573.site.6, 0, 125, 125
1121098.7.peg.1573.site.7, 1, 126, 127
1121098.7.peg.1573.site.8, 1, 125, 126
1121098.7.peg.1573.site.9, 48, 126, 174
1121098.7.peg.1573.site.10, 1, 125, 126
1121098.7.peg.1573.site.11, 4, 126, 130
1121098.7.peg.1573.site.12, 75, 126, 201
1121098.7.peg.1573.site.13, 3, 126, 129
1121098.7.peg.1573.site.14, 6, 125, 131
1121098.7.peg.1573.site.15, 3, 126, 129
1121098.7.peg.1570.site.1, 31, 126, 157
1121098.7.peg.1570.site.2, 0, 126, 126
1121098.7.peg.1570.site.3, 4, 126, 130
1121098.7.peg.1570.site.4, 0, 126, 126
1121098.7.peg.1570.site.5, 4, 126, 130
1121098.7.peg.1570.site.6, 47, 126, 173
1121098.7.peg.1570.site.7, 15, 126, 141
1121098.7.peg.1571.site.1, 89, 125, 214
1121098.7.peg.1571.site.2, 7, 126, 133
1121098.7.peg.1571.site.3, 114, 126, 240
1121098.7.peg.1571.site.4, 2, 126, 128
1121098.7.peg.1571.site.5, 3, 126, 129
1121098.7.peg.1571.site.6, 0, 119, 119
1121098.7.peg.1571.site.7, 0, 121, 121
1121098.7.peg.1571.site.8, 0, 123, 123
1121098.7.peg.1571.site.9, 0, 121, 121
1121098.7.peg.4056.site.1, 0, 126, 126
1121098.7.peg.4056.site.2, 1, 125, 126
1121098.7.peg.1577.site.1, 1, 126, 127
1121098.7.peg.1574.site.1, 0, 126, 126
1121098.7.peg.1574.site.2, 55, 125, 180
1121098.7.peg.1574.site.3, 0, 126, 126
1121098.7.peg.1574.site.4, 5, 125, 130
1121098.7.peg.1574.site.5, 106, 126, 232
1121098.7.peg.1574.site.6, 8, 124, 132
1121098.7.peg.1574.site.7, 1, 126, 127
1121098.7.peg.1574.site.8, 13, 126, 139
1121098.7.peg.1574.site.9, 2, 126, 128
1121098.7.peg.1574.site.10, 0, 126, 126
1121098.7.peg.1574.site.11, 5, 126, 131
1121098.7.peg.1574.site.12, 70, 124, 194
1121098.7.peg.1574.site.13, 0, 125, 125
1121098.7.peg.1574.site.14, 1, 126, 127
1121098.7.peg.1574.site.15, 2, 126, 128
1121098.7.peg.1574.site.16, 4, 126, 130
1121098.7.peg.1575.site.1, 0, 126, 126
1121098.7.peg.1575.site.2, 7, 126, 133
1121098.7.peg.1575.site.3, 0, 126, 126
1121098.7.peg.1575.site.4, 0, 125, 125
1121098.7.peg.1575.site.5, 44, 125, 169
1121098.7.peg.1575.site.6, 6, 126, 132
1121098.7.peg.1575.site.7, 6, 126, 132
1121098.7.peg.1575.site.8, 3, 126, 129
1121098.7.peg.1575.site.9, 1, 126, 127
1121098.7.peg.1575.site.10, 118, 126, 244
1121098.7.peg.1575.site.11, 0, 126, 126
1121098.7.peg.1575.site.12, 9, 126, 135
1121098.7.peg.956.site.1, 68, 123, 191
1121098.7.peg.956.site.2, 0, 122, 122
1121098.7.peg.956.site.3, 1, 122, 123
1121098.7.peg.956.site.4, 11, 117, 128
1121098.7.peg.956.site.5, 35, 94, 129
1121098.7.peg.956.site.6, 27, 100, 127
1121098.7.peg.956.site.7, 1, 115, 116
1121098.7.peg.956.site.8, 0, 117, 117
1121098.7.peg.956.site.9, 1, 122, 123
1121098.7.peg.956.site.10, 11, 123, 134
1121098.7.peg.956.site.11, 11, 123, 134
1121098.7.peg.956.site.12, 11, 123, 134
1121098.7.peg.956.site.13, 11, 123, 134
1121098.7.peg.956.site.14, 6, 122, 128
1121098.7.peg.956.site.15, 8, 119, 127
1121098.7.peg.956.site.16, 21, 116, 137
1121098.7.peg.956.site.17, 1, 114, 115
1121098.7.peg.956.site.18, 0, 103, 103
1121098.7.peg.956.site.19, 88, 99, 187
1121098.7.peg.956.site.20, 14, 111, 125
1121098.7.peg.956.site.21, 49, 109, 158
1121098.7.peg.956.site.22, 12, 103, 115
1121098.7.peg.956.site.23, 2, 103, 105
1121098.7.peg.956.site.24, 4, 103, 107
1121098.7.peg.956.site.25, 62, 103, 165
1121098.7.peg.956.site.26, 5, 103, 108
1121098.7.peg.956.site.27, 13, 103, 116
1121098.7.peg.956.site.28, 25, 101, 126
1121098.7.peg.956.site.29, 11, 101, 112
1121098.7.peg.956.site.30, 0, 103, 103
1121098.7.peg.956.site.31, 57, 105, 162
1121098.7.peg.956.site.32, 1, 104, 105
1121098.7.peg.956.site.33, 13, 116, 129
1121098.7.peg.956.site.34, 13, 116, 129
1121098.7.peg.956.site.35, 33, 111, 144
1121098.7.peg.954.site.1, 0, 24, 24
1121098.7.peg.954.site.2, 3, 25, 28
1121098.7.peg.954.site.3, 16, 76, 92
1121098.7.peg.954.site.4, 1, 123, 124
1121098.7.peg.954.site.5, 16, 123, 139
1121098.7.peg.954.site.6, 19, 123, 142
1121098.7.peg.954.site.7, 1, 123, 124
1121098.7.peg.954.site.8, 2, 120, 122
1121098.7.peg.954.site.9, 8, 121, 129
1121098.7.peg.954.site.10, 5, 121, 126
1121098.7.peg.954.site.11, 63, 123, 186
1121098.7.peg.954.site.12, 2, 122, 124
1121098.7.peg.954.site.13, 97, 122, 219
1121098.7.peg.954.site.14, 5, 122, 127
1121098.7.peg.954.site.15, 0, 122, 122
1121098.7.peg.954.site.16, 15, 122, 137
1121098.7.peg.954.site.17, 64, 123, 187
1121098.7.peg.954.site.18, 8, 122, 130
1121098.7.peg.954.site.19, 41, 123, 164
1121098.7.peg.955.site.1, 3, 123, 126
1121098.7.peg.955.site.2, 6, 123, 129
1121098.7.peg.955.site.3, 3, 123, 126
1121098.7.peg.955.site.4, 12, 123, 135
1121098.7.peg.955.site.5, 12, 123, 135
1121098.7.peg.955.site.6, 1, 123, 124
1121098.7.peg.955.site.7, 56, 121, 177
1121098.7.peg.955.site.8, 0, 122, 122
1121098.7.peg.952.site.1, 57, 123, 180
1121098.7.peg.952.site.2, 1, 123, 124
1121098.7.peg.952.site.3, 5, 123, 128
1121098.7.peg.952.site.4, 0, 123, 123
1121098.7.peg.952.site.5, 62, 123, 185
1121098.7.peg.952.site.6, 2, 123, 125
1121098.7.peg.952.site.7, 0, 123, 123
1121098.7.peg.952.site.8, 3, 122, 125
1121098.7.peg.952.site.9, 3, 121, 124
1121098.7.peg.952.site.10, 1, 123, 124
1121098.7.peg.952.site.11, 4, 123, 127
1121098.7.peg.952.site.12, 16, 123, 139
1121098.7.peg.952.site.13, 4, 123, 127
1121098.7.peg.952.site.14, 4, 123, 127
1121098.7.peg.952.site.15, 104, 122, 226
1121098.7.peg.952.site.16, 57, 121, 178
1121098.7.peg.952.site.17, 58, 122, 180
1121098.7.peg.952.site.18, 3, 123, 126
1121098.7.peg.952.site.19, 5, 123, 128
1121098.7.peg.952.site.20, 6, 123, 129
1121098.7.peg.953.site.1, 3, 122, 125
1121098.7.peg.953.site.2, 19, 120, 139
1121098.7.peg.953.site.3, 14, 122, 136
1121098.7.peg.953.site.4, 15, 123, 138
1121098.7.peg.953.site.5, 15, 123, 138
1121098.7.peg.953.site.6, 15, 123, 138
1121098.7.peg.953.site.7, 80, 122, 202
1121098.7.peg.953.site.8, 67, 122, 189
1121098.7.peg.953.site.9, 10, 122, 132
1121098.7.peg.953.site.10, 59, 121, 180
1121098.7.peg.953.site.11, 7, 122, 129
1121098.7.peg.953.site.12, 58, 123, 181
1121098.7.peg.953.site.13, 74, 122, 196
1121098.7.peg.953.site.14, 35, 122, 157
1121098.7.peg.953.site.15, 92, 122, 214
1121098.7.peg.953.site.16, 8, 123, 131
1121098.7.peg.953.site.17, 82, 123, 205
1121098.7.peg.953.site.18, 1, 121, 122
1121098.7.peg.953.site.19, 1, 120, 121
1121098.7.peg.953.site.20, 0, 121, 121
1121098.7.peg.953.site.21, 1, 123, 124
1121098.7.peg.953.site.22, 111, 123, 234
1121098.7.peg.953.site.23, 50, 123, 173
1121098.7.peg.953.site.24, 0, 123, 123
1121098.7.peg.953.site.25, 3, 31, 34
1121098.7.peg.2908.site.1, 21, 125, 146
1121098.7.peg.2908.site.2, 0, 126, 126
1121098.7.peg.2908.site.3, 0, 126, 126
1121098.7.peg.2908.site.4, 5, 126, 131
1121098.7.peg.1219.site.1, 2, 126, 128
1121098.7.peg.1219.site.2, 1, 125, 126
1121098.7.peg.1219.site.3, 1, 126, 127
1121098.7.peg.1219.site.4, 3, 125, 128
1121098.7.peg.1219.site.5, 0, 126, 126
1121098.7.peg.1219.site.6, 14, 126, 140
1121098.7.peg.1219.site.7, 24, 125, 149
1121098.7.peg.1219.site.8, 4, 126, 130
1121098.7.peg.1217.site.1, 0, 124, 124
1121098.7.peg.1217.site.2, 120, 124, 244
1121098.7.peg.1217.site.3, 38, 126, 164
1121098.7.peg.1217.site.4, 32, 126, 158
1121098.7.peg.1217.site.5, 38, 126, 164
1121098.7.peg.1217.site.6, 0, 125, 125
1121098.7.peg.2903.site.1, 0, 126, 126
1121098.7.peg.1215.site.1, 1, 126, 127
1121098.7.peg.1215.site.2, 122, 126, 248
1121098.7.peg.1215.site.3, 21, 125, 146
1121098.7.peg.1215.site.4, 35, 123, 158
1121098.7.peg.1215.site.5, 4, 123, 127
1121098.7.peg.1215.site.6, 0, 125, 125
1121098.7.peg.1215.site.7, 84, 126, 210
1121098.7.peg.1215.site.8, 0, 126, 126
1121098.7.peg.1215.site.9, 8, 125, 133
1121098.7.peg.1214.site.1, 12, 126, 138
1121098.7.peg.1214.site.2, 6, 126, 132
1121098.7.peg.1214.site.3, 0, 126, 126
1121098.7.peg.1214.site.4, 0, 126, 126
1121098.7.peg.1214.site.5, 1, 122, 123
1121098.7.peg.1214.site.6, 93, 126, 219
1121098.7.peg.1214.site.7, 38, 125, 163
1121098.7.peg.1214.site.8, 1, 126, 127
1121098.7.peg.1214.site.9, 38, 126, 164
1121098.7.peg.1214.site.10, 0, 125, 125
1121098.7.peg.1214.site.11, 17, 126, 143
1121098.7.peg.1214.site.12, 3, 126, 129
1121098.7.peg.1213.site.1, 6, 125, 131
1121098.7.peg.1213.site.2, 0, 126, 126
1121098.7.peg.1213.site.3, 2, 125, 127
1121098.7.peg.1213.site.4, 4, 126, 130
1121098.7.peg.1213.site.5, 0, 120, 120
1121098.7.peg.1213.site.6, 9, 126, 135
1121098.7.peg.1213.site.7, 4, 125, 129
1121098.7.peg.1213.site.8, 0, 126, 126
1121098.7.peg.1213.site.9, 20, 126, 146
1121098.7.peg.1213.site.10, 1, 126, 127
1121098.7.peg.1213.site.11, 17, 126, 143
1121098.7.peg.1213.site.12, 1, 126, 127
1121098.7.peg.1212.site.1, 41, 126, 167
1121098.7.peg.1212.site.2, 97, 124, 221
1121098.7.peg.1212.site.3, 1, 126, 127
1121098.7.peg.1212.site.4, 6, 126, 132
1121098.7.peg.1212.site.5, 12, 126, 138
1121098.7.peg.1212.site.6, 4, 126, 130
1121098.7.peg.1212.site.7, 0, 125, 125
1121098.7.peg.1212.site.8, 3, 126, 129
1121098.7.peg.1212.site.9, 3, 126, 129
1121098.7.peg.1212.site.10, 5, 125, 130
1121098.7.peg.1211.site.1, 12, 126, 138
1121098.7.peg.1211.site.2, 0, 126, 126
1121098.7.peg.1211.site.3, 4, 125, 129
1121098.7.peg.1211.site.4, 4, 126, 130
1121098.7.peg.1211.site.5, 19, 125, 144
1121098.7.peg.1211.site.6, 3, 125, 128
1121098.7.peg.1210.site.1, 42, 126, 168
1121098.7.peg.1210.site.2, 42, 126, 168
1121098.7.peg.3417.site.1, 0, 126, 126
1121098.7.peg.1103.site.1, 21, 123, 144
1121098.7.peg.1103.site.2, 0, 124, 124
1121098.7.peg.1103.site.3, 26, 124, 150
1121098.7.peg.1103.site.4, 1, 108, 109
1121098.7.peg.4422.site.1, 4, 123, 127
1121098.7.peg.4422.site.2, 4, 124, 128
1121098.7.peg.4422.site.3, 89, 125, 214
1121098.7.peg.4422.site.4, 4, 122, 126
1121098.7.peg.4422.site.5, 14, 125, 139
1121098.7.peg.4422.site.6, 0, 126, 126
1121098.7.peg.4422.site.7, 0, 126, 126
1121098.7.peg.4422.site.8, 5, 126, 131
1121098.7.peg.4422.site.9, 0, 126, 126
1121098.7.peg.4422.site.10, 59, 121, 180
1121098.7.peg.1101.site.1, 0, 124, 124
1121098.7.peg.1101.site.2, 24, 123, 147
1121098.7.peg.1101.site.3, 18, 124, 142
1121098.7.peg.1101.site.4, 0, 124, 124
1121098.7.peg.1101.site.5, 93, 123, 216
1121098.7.peg.1101.site.6, 109, 124, 233
1121098.7.peg.1101.site.7, 0, 122, 122
1121098.7.peg.1100.site.1, 3, 123, 126
1121098.7.peg.1100.site.2, 34, 123, 157
1121098.7.peg.1100.site.3, 2, 124, 126
1121098.7.peg.1100.site.4, 0, 124, 124
1121098.7.peg.1100.site.5, 0, 124, 124
1121098.7.peg.1100.site.6, 0, 124, 124
1121098.7.peg.1100.site.7, 7, 124, 131
1121098.7.peg.1100.site.8, 37, 122, 159
1121098.7.peg.1100.site.9, 65, 124, 189
1121098.7.peg.1100.site.10, 15, 124, 139
1121098.7.peg.1100.site.11, 0, 124, 124
1121098.7.peg.1100.site.12, 0, 124, 124
1121098.7.peg.1105.site.1, 0, 123, 123
1121098.7.peg.1105.site.2, 19, 123, 142
1121098.7.peg.1105.site.3, 1, 124, 125
1121098.7.peg.1105.site.4, 0, 124, 124
1121098.7.peg.1105.site.5, 104, 123, 227
1121098.7.peg.1105.site.6, 0, 124, 124
1121098.7.peg.1105.site.7, 0, 124, 124
1121098.7.peg.1105.site.8, 0, 124, 124
1121098.7.peg.1105.site.9, 0, 124, 124
1121098.7.peg.1105.site.10, 0, 123, 123
1121098.7.peg.1104.site.1, 1, 123, 124
1121098.7.peg.1104.site.2, 0, 123, 123
1121098.7.peg.1104.site.3, 0, 124, 124
1121098.7.peg.1104.site.4, 14, 123, 137
1121098.7.peg.1104.site.5, 61, 123, 184
1121098.7.peg.1104.site.6, 111, 124, 235
1121098.7.peg.1104.site.7, 17, 123, 140
1121098.7.peg.1104.site.8, 3, 124, 127
1121098.7.peg.1104.site.9, 53, 124, 177
1121098.7.peg.1104.site.10, 14, 124, 138
1121098.7.peg.1104.site.11, 53, 124, 177
1121098.7.peg.3415.site.1, 1, 126, 127
1121098.7.peg.3415.site.2, 8, 126, 134
1121098.7.peg.3415.site.3, 6, 126, 132
1121098.7.peg.3415.site.4, 4, 126, 130
1121098.7.peg.3415.site.5, 12, 125, 137
1121098.7.peg.3415.site.6, 2, 124, 126
1121098.7.peg.3415.site.7, 0, 125, 125
1121098.7.peg.3415.site.8, 0, 126, 126
1121098.7.peg.3415.site.9, 1, 125, 126
1121098.7.peg.3415.site.10, 1, 126, 127
1121098.7.peg.3415.site.11, 28, 125, 153
1121098.7.peg.3077.site.1, 82, 126, 208
1121098.7.peg.3077.site.2, 4, 126, 130
1121098.7.peg.3077.site.3, 2, 126, 128
1121098.7.peg.3077.site.4, 83, 125, 208
1121098.7.peg.3077.site.5, 20, 125, 145
1121098.7.peg.3077.site.6, 0, 126, 126
1121098.7.peg.3077.site.7, 21, 125, 146
1121098.7.peg.3077.site.8, 6, 126, 132
1121098.7.peg.3077.site.9, 0, 126, 126
1121098.7.peg.3077.site.10, 88, 126, 214
1121098.7.peg.3077.site.11, 8, 126, 134
1121098.7.peg.3077.site.12, 18, 125, 143
1121098.7.peg.3077.site.13, 106, 125, 231
1121098.7.peg.3077.site.14, 0, 126, 126
1121098.7.peg.3077.site.15, 24, 125, 149
1121098.7.peg.3077.site.16, 0, 126, 126
1121098.7.peg.3077.site.17, 24, 125, 149
1121098.7.peg.3077.site.18, 4, 126, 130
1121098.7.peg.3077.site.19, 0, 126, 126
1121098.7.peg.3077.site.20, 0, 126, 126
1121098.7.peg.3077.site.21, 0, 126, 126
1121098.7.peg.3414.site.1, 10, 126, 136
1121098.7.peg.3414.site.2, 9, 126, 135
1121098.7.peg.2618.site.1, 4, 126, 130
1121098.7.peg.2618.site.2, 4, 126, 130
1121098.7.peg.2618.site.3, 1, 126, 127
1121098.7.peg.2618.site.4, 62, 126, 188
1121098.7.peg.2618.site.5, 0, 124, 124
1121098.7.peg.2618.site.6, 69, 126, 195
1121098.7.peg.2619.site.1, 6, 126, 132
1121098.7.peg.2619.site.2, 114, 125, 239
1121098.7.peg.2619.site.3, 55, 125, 180
1121098.7.peg.2619.site.4, 1, 121, 122
1121098.7.peg.2616.site.1, 4, 126, 130
1121098.7.peg.2616.site.2, 81, 125, 206
1121098.7.peg.2616.site.3, 0, 126, 126
1121098.7.peg.2616.site.4, 0, 126, 126
1121098.7.peg.2616.site.5, 0, 126, 126
1121098.7.peg.2616.site.6, 0, 125, 125
1121098.7.peg.2616.site.7, 1, 125, 126
1121098.7.peg.2616.site.8, 0, 126, 126
1121098.7.peg.2616.site.9, 4, 126, 130
1121098.7.peg.2616.site.10, 0, 125, 125
1121098.7.peg.2616.site.11, 94, 116, 210
1121098.7.peg.2616.site.12, 0, 126, 126
1121098.7.peg.2616.site.13, 0, 125, 125
1121098.7.peg.2616.site.14, 0, 126, 126
1121098.7.peg.2616.site.15, 115, 126, 241
1121098.7.peg.2616.site.16, 0, 126, 126
1121098.7.peg.2616.site.17, 4, 125, 129
1121098.7.peg.2616.site.18, 0, 126, 126
1121098.7.peg.2616.site.19, 4, 126, 130
1121098.7.peg.2616.site.20, 3, 126, 129
1121098.7.peg.2616.site.21, 30, 125, 155
1121098.7.peg.2617.site.1, 1, 126, 127
1121098.7.peg.2617.site.2, 12, 126, 138
1121098.7.peg.2617.site.3, 3, 126, 129
1121098.7.peg.2617.site.4, 0, 126, 126
1121098.7.peg.2617.site.5, 44, 126, 170
1121098.7.peg.2617.site.6, 0, 126, 126
1121098.7.peg.2614.site.1, 8, 126, 134
1121098.7.peg.2615.site.1, 0, 126, 126
1121098.7.peg.2615.site.2, 0, 126, 126
1121098.7.peg.2615.site.3, 6, 125, 131
1121098.7.peg.2615.site.4, 49, 124, 173
1121098.7.peg.2615.site.5, 0, 126, 126
1121098.7.peg.2613.site.1, 1, 126, 127
1121098.7.peg.2613.site.2, 0, 126, 126
1121098.7.peg.2613.site.3, 0, 126, 126
1121098.7.peg.2611.site.1, 1, 125, 126
1121098.7.peg.2611.site.2, 3, 126, 129
1121098.7.peg.2611.site.3, 2, 126, 128
1121098.7.peg.2611.site.4, 120, 126, 246
1121098.7.peg.2611.site.5, 0, 126, 126
1121098.7.peg.2611.site.6, 0, 126, 126
1121098.7.peg.2611.site.7, 4, 126, 130
1121098.7.peg.2611.site.8, 1, 126, 127
1121098.7.peg.2611.site.9, 1, 126, 127
1121098.7.peg.2611.site.10, 95, 126, 221
1121098.7.peg.2611.site.11, 3, 126, 129
1121098.7.peg.2611.site.12, 2, 126, 128
1121098.7.peg.2611.site.13, 4, 126, 130
1121098.7.peg.2611.site.14, 5, 126, 131
1121098.7.peg.3759.site.1, 3, 126, 129
1121098.7.peg.3759.site.2, 0, 126, 126
1121098.7.peg.3759.site.3, 12, 126, 138
1121098.7.peg.3759.site.4, 4, 126, 130
1121098.7.peg.3759.site.5, 10, 126, 136
1121098.7.peg.3759.site.6, 64, 126, 190
1121098.7.peg.3759.site.7, 12, 126, 138
1121098.7.peg.3759.site.8, 1, 124, 125
1121098.7.peg.3759.site.9, 16, 42, 58
1121098.7.peg.3759.site.10, 10, 54, 64
1121098.7.peg.3759.site.11, 11, 72, 83
1121098.7.peg.3759.site.12, 3, 126, 129
1121098.7.peg.3759.site.13, 60, 126, 186
1121098.7.peg.3759.site.14, 0, 126, 126
1121098.7.peg.3759.site.15, 39, 125, 164
1121098.7.peg.3759.site.16, 59, 126, 185
1121098.7.peg.3759.site.17, 4, 103, 107
1121098.7.peg.3759.site.18, 2, 94, 96
1121098.7.peg.3759.site.19, 1, 94, 95
1121098.7.peg.3759.site.20, 5, 94, 99
1121098.7.peg.3759.site.21, 0, 94, 94
1121098.7.peg.3759.site.22, 1, 93, 94
1121098.7.peg.3759.site.23, 0, 41, 41
1121098.7.peg.3759.site.24, 15, 45, 60
1121098.7.peg.3759.site.25, 1, 77, 78
1121098.7.peg.3759.site.26, 2, 112, 114
1121098.7.peg.3759.site.27, 4, 126, 130
1121098.7.peg.3759.site.28, 0, 126, 126
1121098.7.peg.3759.site.29, 63, 124, 187
1121098.7.peg.3759.site.30, 0, 124, 124
1121098.7.peg.3759.site.31, 8, 125, 133
1121098.7.peg.3759.site.32, 16, 125, 141
1121098.7.peg.3759.site.33, 2, 126, 128
1121098.7.peg.3759.site.34, 53, 126, 179
1121098.7.peg.3759.site.35, 0, 126, 126
1121098.7.peg.3759.site.36, 97, 125, 222
1121098.7.peg.3759.site.37, 0, 125, 125
1121098.7.peg.23.site.1, 7, 126, 133
1121098.7.peg.23.site.2, 30, 126, 156
1121098.7.peg.23.site.3, 3, 126, 129
1121098.7.peg.23.site.4, 1, 125, 126
1121098.7.peg.23.site.5, 2, 125, 127
1121098.7.peg.23.site.6, 0, 125, 125
1121098.7.peg.23.site.7, 0, 125, 125
1121098.7.peg.23.site.8, 0, 126, 126
1121098.7.peg.23.site.9, 2, 126, 128
1121098.7.peg.23.site.10, 1, 125, 126
1121098.7.peg.23.site.11, 1, 126, 127
1121098.7.peg.23.site.12, 1, 126, 127
1121098.7.peg.23.site.13, 55, 126, 181
1121098.7.peg.3413.site.1, 0, 125, 125
1121098.7.peg.3413.site.2, 0, 125, 125
1121098.7.peg.3413.site.3, 12, 126, 138
1121098.7.peg.3413.site.4, 0, 126, 126
1121098.7.peg.2722.site.1, 15, 126, 141
1121098.7.peg.2722.site.2, 2, 126, 128
1121098.7.peg.2723.site.1, 6, 126, 132
1121098.7.peg.2723.site.2, 13, 125, 138
1121098.7.peg.2720.site.1, 0, 126, 126
1121098.7.peg.2720.site.2, 18, 124, 142
1121098.7.peg.2720.site.3, 18, 125, 143
1121098.7.peg.2720.site.4, 0, 125, 125
1121098.7.peg.2720.site.5, 4, 125, 129
1121098.7.peg.2720.site.6, 0, 124, 124
1121098.7.peg.2720.site.7, 0, 125, 125
1121098.7.peg.2720.site.8, 52, 125, 177
1121098.7.peg.2720.site.9, 5, 126, 131
1121098.7.peg.2720.site.10, 3, 126, 129
1121098.7.peg.2720.site.11, 119, 126, 245
1121098.7.peg.2720.site.12, 0, 126, 126
1121098.7.peg.2720.site.13, 0, 126, 126
1121098.7.peg.2720.site.14, 0, 125, 125
1121098.7.peg.2720.site.15, 3, 126, 129
1121098.7.peg.2720.site.16, 14, 126, 140
1121098.7.peg.2720.site.17, 15, 126, 141
1121098.7.peg.2720.site.18, 6, 125, 131
1121098.7.peg.2721.site.1, 2, 126, 128
1121098.7.peg.2721.site.2, 1, 126, 127
1121098.7.peg.2721.site.3, 6, 126, 132
1121098.7.peg.2721.site.4, 5, 126, 131
1121098.7.peg.2721.site.5, 19, 126, 145
1121098.7.peg.2721.site.6, 8, 126, 134
1121098.7.peg.2721.site.7, 43, 126, 169
1121098.7.peg.2721.site.8, 0, 126, 126
1121098.7.peg.2721.site.9, 1, 126, 127
1121098.7.peg.2721.site.10, 1, 126, 127
1121098.7.peg.2726.site.1, 6, 126, 132
1121098.7.peg.2726.site.2, 18, 126, 144
1121098.7.peg.2726.site.3, 0, 126, 126
1121098.7.peg.2726.site.4, 11, 125, 136
1121098.7.peg.2726.site.5, 0, 126, 126
1121098.7.peg.2727.site.1, 3, 126, 129
1121098.7.peg.2727.site.2, 2, 126, 128
1121098.7.peg.2727.site.3, 122, 126, 248
1121098.7.peg.2727.site.4, 3, 126, 129
1121098.7.peg.2724.site.1, 93, 126, 219
1121098.7.peg.2724.site.2, 1, 125, 126
1121098.7.peg.2724.site.3, 0, 126, 126
1121098.7.peg.2724.site.4, 103, 126, 229
1121098.7.peg.2724.site.5, 4, 126, 130
1121098.7.peg.2724.site.6, 1, 123, 124
1121098.7.peg.2724.site.7, 20, 125, 145
1121098.7.peg.2724.site.8, 2, 126, 128
1121098.7.peg.2724.site.9, 0, 126, 126
1121098.7.peg.2724.site.10, 0, 125, 125
1121098.7.peg.2725.site.1, 1, 126, 127
1121098.7.peg.2725.site.2, 10, 125, 135
1121098.7.peg.2725.site.3, 0, 126, 126
1121098.7.peg.2725.site.4, 0, 126, 126
1121098.7.peg.2725.site.5, 7, 126, 133
1121098.7.peg.2725.site.6, 7, 125, 132
1121098.7.peg.2725.site.7, 120, 126, 246
1121098.7.peg.2725.site.8, 0, 126, 126
1121098.7.peg.2725.site.9, 0, 126, 126
1121098.7.peg.2725.site.10, 4, 126, 130
1121098.7.peg.2725.site.11, 27, 126, 153
1121098.7.peg.2725.site.12, 8, 126, 134
1121098.7.peg.2729.site.1, 97, 126, 223
1121098.7.peg.2729.site.2, 103, 126, 229
1121098.7.peg.2729.site.3, 0, 126, 126
1121098.7.peg.2729.site.4, 1, 126, 127
1121098.7.peg.2729.site.5, 1, 126, 127
1121098.7.peg.2729.site.6, 66, 125, 191
1121098.7.peg.4466.site.1, 4, 35, 39
1121098.7.peg.4466.site.2, 0, 25, 25
1121098.7.peg.4466.site.3, 2, 23, 25
1121098.7.peg.4466.site.4, 2, 19, 21
1121098.7.peg.4466.site.5, 1, 41, 42
1121098.7.peg.4466.site.6, 42, 85, 127
1121098.7.peg.4466.site.7, 0, 113, 113
1121098.7.peg.4466.site.8, 0, 112, 112
